"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"add"	3	-0.407334143156186	0.163663125422318	-0.044152081593076	7.81744244188914	-0.04796	-0.04313	-0.04137	0.97647	0.04384	14.66694	-2.7484	-0.401762394109371	-0.43309	-0.4011	-0.3711	0.74836	0.14334	5.18881	-8.13344	-0.357403476543705	-0.38774	-0.35045	-0.33402	0.97477	0.04539	14.38808	-2.57196
"add"	3	-0.156797904218547	0.147212578041945	-0.99827845382852	0.1	-1.40256	-0.92225	-0.67003	0.06922	0.20886	2.17722	-5.51977	-0.261726398031098	-0.37497	-0.26926	-0.14095	0.31332	0.17939	3.39382	-1.48449	-0.201745583893928	-0.29595	-0.19693	-0.11235	0.36894	0.17198	3.7317	-2.5159
"add"	3	-0.380826068646274	0.103145067230798	-0.0552596979621358	6.361436359915	-0.06495	-0.03599	-0.06484	0.98804	0.03239	17.08836	-1.69857	-0.38350187729592	-0.44713	-0.25499	-0.44839	0.7127	0.15871	4.37404	-6.00598	-0.366971118789104	-0.42992	-0.24224	-0.42876	0.98555	0.03559	16.33445	-1.47228
"add"	3	-0.45879631980788	0.210777385102119	-0.235837946707626	1.7066722694269	-0.11286	-0.36129	-0.23336	0.8805	0.17857	3.43057	-1.86584	-0.21329609446661	-0.13658	-0.18587	-0.31744	-0.26458	0.5809	-6.00616	-5.4451	-0.471339527855075	-0.26964	-0.69291	-0.45147	0.85265	0.19829	2.59257	-1.17503
"add"	3	-0.398974894278217	0.221127658267505	-0.0401157399676232	9.3117755963461	-0.04439	-0.04924	-0.02672	0.89565	0.11802	6.7435	-1.60325	-0.364178795179709	-0.32379	-0.358	-0.41074	0.44915	0.27117	0.08848	-5.48399	-0.384742845156956	-0.42637	-0.47127	-0.25659	0.89463	0.1186	6.7044	-1.45487
"add"	3	-0.180504093528725	0.135051096673124	-0.493259880495207	0.329762118298235	-0.65083	-0.51565	-0.3133	0.73763	0.14676	4.99995	-2.25052	-0.39226641713401	-0.41998	-0.37206	-0.38476	-0.12554	0.30398	-0.82511	-2.51198	-0.241893800222758	-0.28353	-0.23024	-0.21191	0.59851	0.18155	3.29824	-1.38077
"add"	3	-0.48509195089573	0.107751997711603	-1.84019504772194	0.1	-2.23638	-1.66815	-1.61606	-0.06866	0.45186	-3.99646	-6.91269	-0.579252866331236	-0.23665	-0.75788	-0.74322	0.26718	0.37418	-2.48743	-5.19959	-0.501850447018982	-0.59607	-0.43475	-0.47474	0.9247	0.11995	6.61424	-1.52259
"add"	3	-0.15392430460779	0.132465119473636	-0.156182360155637	0.852050139628539	-0.07744	-0.01457	-0.37653	0.39039	0.18821	3.01015	-4.56475	-0.150769090783972	-0.06458	-0.08497	-0.30276	0.4713	0.17527	3.57975	-5.9672	-0.13883312507631	-0.06402	-0.04492	-0.30756	0.44844	0.17902	3.41045	-5.4248
"add"	3	-0.0679087092517875	0.130393126688432	-0.639408477345705	0.1	-0.15529	-0.95151	-0.81143	0.45373	0.07143	10.7607	-3.79654	-0.100588571949667	-0.05418	-0.1394	-0.10819	0.68056	0.05462	12.90686	-3.22208	-0.092540559357208	-0.0437	-0.13048	-0.10344	0.68059	0.05462	12.90727	-3.44604
"add"	3	-0.402547638071701	0.133977269928437	-1.54453477365921	0.1	-1.07458	-2.21191	-1.34711	0.20191	0.26335	0.32254	-6.88174	-0.410290283523936	-0.33747	-0.53431	-0.3591	0.78891	0.13544	5.64225	-7.41126	-0.361944060065629	-0.27824	-0.49423	-0.31336	0.97916	0.04256	14.90301	-2.83298
"add"	3	-0.0745499454205856	0.185205219313502	-0.343280777348164	0.24117925111515	0.07036	-0.16487	-0.93532	0.04061	0.18535	3.13265	-4.36805	-0.0918287933572716	-0.03517	-0.05164	-0.18868	0.21087	0.1681	3.91414	-5.55132	-0.0858424967552553	-0.02249	-0.04506	-0.18999	0.18908	0.1704	3.80518	-4.98342
"add"	3	-0.269400621089153	0.017831934557762	-1.2251429523244	0.1	-1.21327	-1.30045	-1.16171	0.20389	0.16727	3.95369	-6.60274	-0.364523899133692	-0.36127	-0.37319	-0.35911	0.79555	0.08477	9.39125	-5.27921	-0.260188881440917	-0.25737	-0.27176	-0.25144	0.9853	0.02273	19.92025	-1.31626
"add"	3	-0.428905061283149	0.140631309419405	-1.69360428412624	0.1	-1.781	-1.46805	-1.83176	-0.01354	0.36552	-2.30006	-6.66008	-0.456994044992174	-0.49117	-0.24957	-0.63024	0.42729	0.27476	-0.01675	-6.40473	-0.443031070098571	-0.49463	-0.39095	-0.44352	0.91674	0.10477	7.69676	-2.33552
"add"	3	-0.183901448827237	0.129454392124899	-0.980300936554785	0.161278631832826	-1.17985	-1.65944	-0.10161	0.13289	0.2344	1.25419	-3.36391	-0.309353847311406	-0.31047	-0.37617	-0.24143	0.6731	0.14392	5.15628	-3.6999	-0.239704278123667	-0.25202	-0.33275	-0.13434	0.73548	0.12946	6.00327	-4.28084
"add"	3	-0.483129606652074	0.0456299906945787	-0.0847174587335919	5.32777695307325	-0.08417	-0.08942	-0.08056	0.99788	0.0177	21.91999	-2.33892	-0.685250931982279	-0.68104	-0.70106	-0.67365	0.51816	0.26688	0.21602	-5.95797	-0.482496155356742	-0.47949	-0.5076	-0.46041	0.99192	0.03456	16.56967	-4.46791
"add"	3	-0.0717623331351205	0.0610648569418117	-0.531319149204636	0.1	-0.50089	-0.6669	-0.42617	0.34174	0.04653	14.18916	-5.1763	-0.0821285651854495	-0.07987	-0.0967	-0.06981	0.72465	0.0301	17.67533	-2.37444	-0.0767556003189775	-0.07413	-0.09181	-0.06433	0.69363	0.03175	17.24838	-2.76575
"add"	3	-0.209124832705129	0.0414514187141322	-0.0410860311670869	5.04369493086114	-0.04969	-0.03107	-0.04249	0.96081	0.03373	16.76275	-2.20455	-0.274514472279147	-0.31565	-0.22793	-0.27997	0.82896	0.07047	10.86855	-3.62862	-0.21408683693188	-0.25766	-0.16356	-0.22105	0.95934	0.03436	16.61555	-1.93708
"add"	3	-0.482543095864821	0.128300476411823	-1.798918138562	0.1	-1.33434	-1.99476	-2.06765	-0.22576	0.45011	-3.96546	-7.5605	-0.190207617142781	-0.11662	-0.20756	-0.24644	-1.479	0.64011	-6.78264	-5.10951	-0.477168970393909	-0.4001	-0.52246	-0.50895	0.899	0.12921	6.01927	-2.24595
"add"	3	-0.0675674313679338	0.174543564149644	-0.0149436576287374	2.9782244117422	-0.02941	-0.02016	0.00473	0.14473	0.10161	7.94167	-3.41252	-0.0495317816535373	-0.09143	-0.06376	0.00659	0.12942	0.10251	7.87073	-3.21282	-0.0455583098555472	-0.08834	-0.06075	0.01242	0.14389	0.10166	7.93775	-3.34817
"add"	3	-0.086090624332428	0.0408519380143844	-0.57376427578492	0.1	-0.4037	-0.73793	-0.57965	-0.02152	0.0665	11.33335	-7.92023	-0.0899837041813007	-0.05394	-0.11497	-0.10104	0.61848	0.04064	15.27285	-4.26235	-0.0840038982298322	-0.05239	-0.10751	-0.09211	0.55542	0.04387	14.66104	-3.97811
"add"	3	-0.360211742972024	0.0573673672042787	-0.0909940709950114	3.69935244574183	-0.09526	-0.08004	-0.09768	0.98332	0.0388	15.64322	-1.57664	-0.404795122579891	-0.41997	-0.3698	-0.42461	0.75203	0.14962	4.84586	-11.00271	-0.361169114884685	-0.37745	-0.32078	-0.38528	0.97693	0.04563	14.34519	-1.20909
"add"	3	-0.351974939031061	0.241881390742492	-1.43358433208012	0.136731693864736	0.10546	-2.6172	-1.78902	0.12745	0.32382	-1.33085	-8.22388	-0.199759737822819	0.12935	-0.4247	-0.30393	0.38746	0.27131	0.08435	-0.75773	-0.315210016371607	-0.03129	-0.53183	-0.3825	0.74717	0.17431	3.6239	-1.60208
"add"	3	-0.0651054715272039	0.109805241343565	-0.384201124770775	0.1	-1.07849	-0.08627	0.01216	-0.16316	0.11867	6.69978	-7.64887	-0.0456658422364973	-0.16438	0.03615	-0.00877	0.03303	0.1082	7.43867	-7.17783	-0.0454515111851172	-0.15348	0.02151	-0.00439	0.04901	0.1073	7.50535	-7.5836
"add"	3	-0.186427654698491	0.168560568243265	-0.251777546913811	0.540850213596618	-0.51381	-0.04385	-0.19767	0.7621	0.09882	8.16418	-1.43282	-0.194524512225603	-0.31639	-0.10313	-0.16405	0.54996	0.13592	5.61428	-1.94108	-0.159369448422969	-0.29402	-0.05599	-0.12809	0.71453	0.10825	7.43507	-1.35596
"add"	3	-0.326773717848118	0.227403476892505	-1.48680271702335	0.1	-1.40667	-1.35416	-1.69958	-0.53894	0.37131	-2.42587	-10.40017	-0.244097163074617	-0.12513	-0.14311	-0.46405	-0.81991	0.40379	-3.09663	-0.39162	-0.358259160242428	-0.35354	-0.36171	-0.35953	0.55825	0.19894	2.56656	-3.49961
"add"	3	-0.38235878230771	0.248370790446643	-0.1056663735796	3.41402336801002	-0.08736	-0.14304	-0.0866	0.65009	0.23665	1.17776	-1.75011	-0.411583745674454	-0.35973	-0.55515	-0.31987	0.46959	0.29136	-0.48608	-2.29739	-0.39389260515411	-0.34125	-0.51958	-0.32084	0.64206	0.23935	1.08703	-1.3953
"add"	3	-0.364684360660613	0.234819681558292	-0.450989710018776	0.616938818178535	-0.4772	-0.3504	-0.52537	0.83983	0.14863	4.89877	-1.02125	-0.331750378259923	-0.35104	-0.23627	-0.40794	0.32258	0.30567	-0.86955	-2.65311	-0.399223146782089	-0.42966	-0.31113	-0.45688	0.749	0.18607	3.10175	-0.71578
"add"	3	-0.30547819500789	0.0923177310614847	-1.38067838248763	0.1	-1.50336	-1.09128	-1.54739	-0.25853	0.24071	1.04167	-7.19637	-0.566196283696813	-0.59654	-0.5209	-0.58115	0.15976	0.19668	2.65771	-2.39966	-0.313923047147944	-0.34521	-0.25296	-0.3436	0.88262	0.07351	10.53066	-1.62356
"add"	3	-0.100449757371098	0.235621579166036	-0.17790424604463	0.476482436100197	0.39988	-0.39875	-0.53484	-0.18453	0.19714	2.63906	-8.26321	-0.0407862930705132	0.14079	-0.11262	-0.15052	0.59782	0.11487	6.95991	-2.60869	-0.0462289821196277	0.14543	-0.12016	-0.16396	0.56116	0.11999	6.61095	-3.64467
"add"	3	-0.120769601222128	0.0885629773256369	-0.286370125793013	0.330763772296266	-0.43938	-0.10006	-0.31967	0.84398	0.0485	13.85881	-2.45487	-0.130808699043571	-0.17835	-0.0735	-0.14057	0.71263	0.06582	11.41574	-2.30015	-0.115907655717648	-0.16556	-0.05599	-0.12617	0.79416	0.0557	12.75036	-1.60759
"add"	3	-0.149354759114794	0.232676178973634	-0.642231324822834	0.172206668661116	0.13899	-0.81506	-1.25062	0.18164	0.13926	5.41951	-7.29578	-0.148264415672629	-0.01576	-0.16862	-0.26041	0.74941	0.07706	10.15342	-1.96822	-0.132915916726699	0.00132	-0.15578	-0.24429	0.71623	0.08201	9.65604	-3.09607
"add"	3	-0.113630950334482	0.113876005867496	-0.340715088795192	0.255878030877292	-0.66834	0.03156	-0.38537	0.77261	0.06499	11.51623	-0.84804	-0.118423870157037	-0.22135	0.00512	-0.13904	0.68128	0.07695	10.16576	-0.7196	-0.106812728680705	-0.20584	0.00958	-0.12418	0.73525	0.07013	10.90778	-0.68408
"add"	3	-0.416235899610911	0.18747676583007	-0.089994648881019	4.91022335492619	-0.0941	-0.08344	-0.09245	0.8984	0.12208	6.47291	-1.09163	-0.380266109775003	-0.55869	-0.2514	-0.33071	0.00123	0.38278	-2.6692	-4.48087	-0.475608588532045	-0.49168	-0.44409	-0.49105	0.89154	0.12614	6.21151	-0.97636
"add"	3	-0.343506488623098	0.23361857898999	-1.73543420650043	0.1	-3.31682	-1.40675	-0.48274	0.48661	0.26095	0.39584	-7.99114	-0.308100275841105	-0.52029	-0.21243	-0.19158	0.51772	0.25292	0.64585	-9.39223	-0.363311357183217	-0.6715	-0.31395	-0.10448	0.98984	0.03671	16.08651	-1.46718
"add"	3	-0.11241289593745	0.185633863380644	-0.33322571345288	0.375656892208123	-0.24941	-0.56955	-0.18072	0.71146	0.1089	7.38718	-1.19457	-0.197452806987995	-0.12961	-0.30053	-0.16222	0.54472	0.13679	5.56286	-0.77807	-0.162888754643447	-0.11441	-0.26193	-0.11232	0.66507	0.11733	6.79085	-0.88334
"add"	3	-0.127693257969804	0.138808745599817	-0.508467916660061	0.235330122406004	-0.75393	-0.61276	-0.15872	0.92251	0.0505	13.53429	-4.74	-0.203691766584069	-0.25978	-0.22688	-0.12442	0.62005	0.11183	7.17462	-7.50865	-0.166771757454983	-0.22621	-0.19106	-0.08305	0.81193	0.07868	9.98739	-8.54425
"add"	3	-0.271338062593713	0.0841766334488057	-1.25051221677535	0.1	-1.33601	-1.4107	-1.00483	0.27982	0.17729	3.48815	-7.55311	-0.363619206717187	-0.38348	-0.40307	-0.30431	0.83088	0.08591	9.28367	-6.92458	-0.264672790243361	-0.28139	-0.29816	-0.21446	0.98344	0.02688	18.57868	-1.57261
"add"	3	-0.0676533275400288	0.0025673991185613	-0.480680642615379	0.1	-0.47323	-0.47262	-0.49619	0.84683	0.02045	20.76801	-20.18942	-0.0713971539095521	-0.07047	-0.07037	-0.07335	0.99061	0.00506	31.93514	-1.15804	-0.0673977503640828	-0.06649	-0.06639	-0.06931	0.99558	0.00347	34.94639	-0.88703
"add"	3	-0.261054455314297	0.135837048059329	-0.115070721728701	1.94412933270758	-0.13712	-0.11842	-0.08968	0.92358	0.05421	12.96796	-0.50484	-0.346866807848026	-0.39674	-0.3508	-0.29306	0.60768	0.12283	6.42438	-2.86907	-0.245626578384917	-0.29175	-0.25174	-0.19339	0.91289	0.05788	12.4441	-0.63879
"add"	3	-0.43109516876284	0.138414179091342	-0.15638472756587	2.48689675361206	-0.15973	-0.1509	-0.15853	0.93186	0.09151	8.77877	-0.69614	-0.462374092699829	-0.47225	-0.43704	-0.47783	0.48776	0.25091	0.70967	-4.24782	-0.441834692307394	-0.44948	-0.42495	-0.45107	0.91253	0.10369	7.77959	-1.04343
"add"	3	-0.113643437693827	0.248854489647783	-0.317428894929753	0.227680089771437	-0.07263	-0.60023	-0.27943	0.08873	0.17907	3.40823	-4.53084	-0.0992411351234708	-0.11309	-0.06376	-0.12088	0.26949	0.16033	4.29265	-9.89667	-0.0887020791726969	-0.08296	-0.08635	-0.09679	0.27974	0.1592	4.34913	-7.35108
"add"	3	-0.232441286358517	0.0640959900920279	-1.14078808059923	0.1	-1.15905	-0.97353	-1.28978	0.1649	0.14841	4.91097	-6.74367	-0.305773240438844	-0.30195	-0.28109	-0.33429	0.87029	0.05849	12.36008	-2.81713	-0.231779899377365	-0.23131	-0.20446	-0.25956	0.95619	0.03399	16.70145	-1.39297
"add"	3	-0.0893502203281969	0.0966032533324324	-0.465813645062326	0.219692425662537	0.19588	-0.36636	-1.22695	0.24948	0.13549	5.63941	-6.63281	-0.103838231620282	0.01034	-0.0529	-0.26895	0.71371	0.08368	9.49449	-3.26987	-0.101037287303449	0.01933	-0.05915	-0.26329	0.68435	0.08787	9.104	-4.36181
"add"	3	-0.264267306274269	0.168577669363003	-1.26755224653269	0.1	-0.85411	-0.83212	-2.11643	0.3306	0.21298	2.02103	-3.87561	-0.34081635050917	-0.33624	-0.31415	-0.37206	0.55375	0.17389	3.64304	-3.5469	-0.250901396038796	-0.22032	-0.20402	-0.32836	0.69632	0.14345	5.18273	-5.17034
"add"	3	-0.267739080928732	0.205000174290035	-1.16588935992027	0.1	-0.88358	-1.5217	-1.09239	-1.48584	0.25448	0.59673	-12.80447	-0.351259609618586	-0.26304	-0.4574	-0.33334	0.08973	0.15399	4.61524	-2.15727	-0.244033921253188	-0.17112	-0.33364	-0.22735	-0.13911	0.17227	3.7182	-3.93416
"add"	3	-0.21640879237093	0.0544064627611078	-0.0485289757698795	4.10668269817984	-0.05194	-0.04085	-0.05279	0.95008	0.03796	15.81758	-5.93708	-0.260389175891777	-0.27054	-0.23684	-0.27379	0.83611	0.06879	11.06225	-6.14284	-0.207050516299822	-0.22069	-0.17629	-0.22417	0.94807	0.03872	15.65978	-6.15053
"add"	3	-0.201517168863211	0.00506895879516378	-1.04327344771211	0.1	-1.03581	-1.03915	-1.05486	0.4547	0.11201	7.16206	-7.07165	-0.251328779519443	-0.24914	-0.25191	-0.25293	0.92184	0.04241	14.93239	-12.17694	-0.201987592425316	-0.20022	-0.20204	-0.2037	0.99957	0.00315	35.72117	-3.50924
"add"	3	-0.146435405418742	0.0531359488377348	-0.0522747936572499	2.71736145321503	-0.06727	-0.0565	-0.03305	0.95273	0.02764	18.35571	-3.16298	-0.170101122083619	-0.21738	-0.18311	-0.10981	0.90802	0.03856	15.69294	-4.56861	-0.147843927883871	-0.19014	-0.1596	-0.0938	0.9507	0.02823	18.18768	-3.34461
"add"	3	-0.261099429568276	0.228927965450566	-0.0903129993690827	2.21458530741198	-0.00445	-0.10089	-0.1656	0.73949	0.14582	5.05175	-3.53174	-0.247643869313521	0.16089	-0.38909	-0.51473	0.52998	0.19586	2.69123	-6.11403	-0.212055578085186	-0.00174	-0.24427	-0.39016	0.7362	0.14673	5.0016	-3.98276
"add"	3	-0.372782801173162	0.224046392482705	-1.5668980403895	0.1	-0.99486	-2.31491	-1.39093	-1.95689	0.46994	-4.31032	-8.0027	-0.465795147198616	-0.30833	-0.585	-0.50406	0.52969	0.18742	3.04364	-2.89174	-0.360386576643818	-0.24756	-0.54792	-0.28567	0.30773	0.22739	1.49735	-6.05434
"add"	3	-0.215547864360269	0.0909542254521511	-0.0729526589729617	2.62456435472594	-0.06597	-0.10026	-0.05263	0.8419	0.06402	11.63691	-0.53485	-0.264294258901071	-0.24622	-0.33853	-0.20813	0.67739	0.09145	8.78409	-0.87083	-0.203415216564601	-0.18473	-0.27705	-0.14847	0.8375	0.0649	11.52728	-0.18812
"add"	3	-0.169800213223789	0.0387380037573166	-0.925877159992979	0.1	-1.10347	-0.73568	-0.93848	0.32928	0.09644	8.35906	-6.82339	-0.19788538140141	-0.23358	-0.15746	-0.20262	0.97003	0.02038	20.79227	-2.15785	-0.167370073760483	-0.19982	-0.13151	-0.17078	0.96814	0.02102	20.54708	-1.8879
"add"	3	-0.252101485012099	0.0946054435917176	-1.14019330405504	0.1	-1.2318	-1.39901	-0.78976	0.26618	0.14655	5.01169	-6.32311	-0.29797404415109	-0.3351	-0.36006	-0.19876	0.86647	0.06251	11.82752	-2.78949	-0.228854555124687	-0.25489	-0.28248	-0.14919	0.94913	0.03858	15.68768	-1.60799
"add"	3	-0.259587750921492	0.0890991265769117	-1.19782672603749	0.1	-1.4098	-1.18786	-0.99582	-0.45812	0.21399	1.98307	-8.90917	-0.320953096527859	-0.33604	-0.31303	-0.3138	0.87021	0.06384	11.65905	-2.96186	-0.245740137306788	-0.2742	-0.2402	-0.22282	0.78589	0.082	9.65682	-4.0141
"add"	3	-0.0598513582954183	0.23186397209065	-0.14469298966179	0.421129902777101	0.05562	0.04767	-0.53736	0.17443	0.16589	4.01976	-4.79903	-0.0443947591480253	0.06208	0.09084	-0.2861	-0.10077	0.19156	2.86901	-8.23431	-0.0559627861636284	0.03847	0.05115	-0.2575	0.11327	0.17193	3.7339	-6.12227
"add"	3	-0.238882885919884	0.0950229978770949	-1.16289955478572	0.1	-1.10377	-0.72898	-1.65595	0.14621	0.15913	4.35262	-6.63777	-0.301243036670363	-0.30292	-0.18846	-0.41235	0.89335	0.05624	12.67334	-1.96863	-0.231620295865307	-0.22512	-0.13709	-0.33266	0.92404	0.04746	14.0307	-1.35249
"add"	3	-0.266321458027232	0.113233026117086	-1.3352672983654	0.1	-0.39139	-1.68503	-1.92938	0.39126	0.18316	3.22759	-9.48031	-0.358808430078337	-0.1937	-0.40818	-0.47454	0.79717	0.10573	7.62362	-2.72845	-0.261523315935366	-0.10038	-0.31405	-0.37014	0.91775	0.06733	11.23405	-2.44501
"add"	3	-0.471622119657695	0.040265952644404	-1.75700232220199	0.1	-1.61619	-1.97204	-1.68277	-0.2129	0.38164	-2.64523	-6.14951	-0.688880452819949	-0.62546	-0.74955	-0.69163	0.56198	0.22934	1.42882	-5.09826	-0.472154932692248	-0.43517	-0.52516	-0.45613	0.99559	0.02302	19.81972	-1.07276
"add"	3	-0.496824127063155	0.153515316837002	-0.174155224428067	2.75832535319341	-0.16043	-0.1841	-0.17793	0.95814	0.09834	8.20281	-2.36764	-0.361019608508698	-0.45822	-0.17919	-0.44564	-0.22529	0.53209	-5.30398	-5.76734	-0.549553166676359	-0.49981	-0.5877	-0.56115	0.9374	0.12027	6.59266	-2.30574
"add"	3	-0.41448719803011	0.136434681189712	-1.65550233718086	0.1	-1.50558	-2.27824	-1.18269	-0.24963	0.33783	-1.6697	-6.41695	-0.520440881369928	-0.48839	-0.67556	-0.39737	0.76116	0.14769	4.94952	-4.88422	-0.412275050855535	-0.37227	-0.56684	-0.29771	0.97247	0.05014	13.59135	-2.4365
"add"	3	-0.450946777395438	0.0744715046021156	-1.72243768934859	0.1	-1.55225	-1.98308	-1.63198	-0.53918	0.40032	-3.02765	-6.37717	-0.702296056129419	-0.66386	-0.75272	-0.6903	0.59709	0.20482	2.33349	-5.37639	-0.451555240199266	-0.41204	-0.51161	-0.43101	0.97164	0.05434	12.94875	-6.21183
"add"	3	-0.456526064989157	0.20221703092102	-0.138345938846341	2.88983649300406	-0.23039	-0.06649	-0.11815	0.90154	0.1291	6.02573	-0.69956	-0.404096768469995	-0.73075	-0.11776	-0.36378	0.59099	0.26312	0.32954	-3.46691	-0.441324290574159	-0.71603	-0.22452	-0.38343	0.89232	0.13501	5.66768	-0.26442
"add"	3	-0.13377431363333	0.156738867401145	-1.06032522363637	0.1	-1.04449	-0.57321	-1.56328	-0.10886	0.23147	1.3551	-4.11836	-0.240316550494516	-0.31607	-0.14784	-0.25704	0.53324	0.15017	4.81618	-4.22236	-0.196117737700235	-0.23361	-0.11141	-0.24333	0.47051	0.15995	4.31176	-3.64573
"add"	3	-0.191703218687326	0.0482470855931751	-1.03800322328606	0.1	-1.23873	-0.9802	-0.89508	0.39532	0.11417	7.00876	-6.70612	-0.247430325612217	-0.28939	-0.23481	-0.21809	0.93211	0.03826	15.75601	-5.21995	-0.199527502076168	-0.23777	-0.18808	-0.17274	0.98956	0.015	23.24381	-1.19175
"add"	3	-0.0683635835070163	0.173558948445134	-0.0906112866875577	0.359435786674405	0.06977	-0.40662	0.06501	0.12379	0.22825	1.46697	-6.43198	-0.061724650025291	0.02795	-0.20162	-0.0115	0.14391	0.22561	1.55994	-5.27639	-0.0541371870456058	0.01865	-0.18661	0.00555	0.15598	0.22402	1.61671	-6.40327
"add"	3	-0.222985278756823	0.184251924045384	-0.167337101480915	1.41916764715833	-0.11769	-0.2415	-0.14283	0.58294	0.20279	2.41308	-1.92358	-0.509054988940896	-0.50923	-0.60117	-0.41677	-0.26479	0.35315	-2.02464	-1.04351	-0.275368602490743	-0.21769	-0.38507	-0.22335	0.56075	0.20812	2.20569	-1.42029
"add"	3	-0.132545558584388	0.0520266503444873	-0.279236293126847	0.424119110512524	-0.11417	-0.41051	-0.31303	0.92675	0.03969	15.46183	-2.46631	-0.163853882788404	-0.0917	-0.21643	-0.18343	0.80899	0.06409	11.62789	-2.83628	-0.142876643886161	-0.07069	-0.19778	-0.16017	0.88948	0.04875	13.81634	-0.93359
"add"	3	-0.494109767896589	0.126936845015734	-1.7965933849481	0.1	-2.15788	-1.07222	-2.15968	-0.71547	0.48323	-4.53335	-7.77479	-0.446069243083366	-0.27851	-0.42266	-0.63703	0.08953	0.35204	-1.99945	-4.30282	-0.461703531837619	-0.54453	-0.33126	-0.50932	0.80867	0.16138	4.2405	-4.30184
"add"	3	-0.497619319683872	0.0429848082130775	-0.066010424924144	6.85423115362297	-0.06727	-0.06096	-0.0698	0.99341	0.03012	17.66804	-1.56176	-0.638212840206945	-0.65357	-0.61391	-0.64716	0.5619	0.24561	0.8805	-5.53575	-0.476882848720022	-0.4859	-0.44216	-0.50259	0.98958	0.03788	15.83537	-2.09059
"add"	3	-0.355979901424143	0.0781177491880953	-1.45231222626102	0.1	-1.60515	-1.61837	-1.13342	0.16712	0.23281	1.30876	-6.34344	-0.343450064633624	-0.38007	-0.38364	-0.26663	0.6171	0.15785	4.41719	-4.2902	-0.342644828694515	-0.37282	-0.38662	-0.26849	0.95862	0.05189	13.31706	-0.42603
"add"	3	-0.405242713936605	0.21160635742126	-0.288675684176233	0.872427892050216	-0.42175	-0.16126	-0.28301	0.89762	0.09898	8.15084	-1.47231	-0.724732089329091	-0.81014	-0.60137	-0.76269	-0.95007	0.43199	-3.63677	-4.51162	-0.313379696638198	-0.44973	-0.17108	-0.31933	0.85507	0.11777	6.76057	-1.88822
"add"	3	-0.476774505292997	0.22980797814671	-1.54926195904632	0.1	-1.20084	-2.13104	-1.31591	-3.26386	0.47911	-4.46488	-8.34676	-0.35914666905818	-0.40068	-0.39183	-0.28492	-1.38516	0.35834	-2.14126	-2.22747	-0.370823870650384	-0.24102	-0.5617	-0.30975	-0.40439	0.27496	-0.02259	-5.53973
"add"	3	-0.23444976627361	0.167485061509069	-0.937982696305646	0.1	-0.49777	-0.98582	-1.33036	-1.15959	0.20505	2.32453	-7.65787	-0.188856548151964	-0.02645	-0.22897	-0.31115	0.28403	0.11806	6.7407	-2.72016	-0.164664093984888	-0.05426	-0.18378	-0.25596	0.11404	0.13133	5.88854	-4.03338
"add"	3	-0.422249341604766	0.0158617135020904	-1.64617250607589	0.1	-1.61289	-1.7136	-1.61203	0.01213	0.32116	-1.26497	-6.08198	-0.534099876437295	-0.52988	-0.54279	-0.52962	0.69778	0.17764	3.47259	-6.88544	-0.422769010294883	-0.41666	-0.4352	-0.41644	0.99849	0.01257	24.65993	-1.50045
"add"	3	-0.296517060103361	0.132705523166806	-1.3025794326064	0.1	-1.43615	-1.06231	-1.40928	-0.29918	0.2361	1.19637	-7.92288	-0.452104911216717	-0.51312	-0.36146	-0.48173	0.50209	0.14616	5.03267	-1.12135	-0.289606486202737	-0.33356	-0.22132	-0.31395	0.73685	0.10626	7.58344	-1.46113
"add"	3	-0.428725771221798	0.0913059134036303	-0.268836320072893	1.2961761802447	-0.37844	-0.18945	-0.23862	0.96024	0.08161	9.69464	-0.95572	-0.608532468214886	-0.74457	-0.54054	-0.54049	0.52455	0.28222	-0.23101	-9.64795	-0.422688021662597	-0.57962	-0.31447	-0.37398	0.92417	0.11271	7.11194	-1.1201
"add"	3	-0.238773529010359	0.192267063714098	-1.34714725062044	0.1	-1.29014	-2.12586	-0.62545	0.27316	0.22725	1.50201	-3.83385	-0.4133094526609	-0.37973	-0.47258	-0.38761	0.46719	0.19457	2.74418	-1.13727	-0.277168950305032	-0.24812	-0.37029	-0.2131	0.74477	0.13466	5.68825	-2.51267
"add"	3	-0.120080933580175	0.0963516072370112	-0.776970954573036	0.102155349295467	-0.98384	-0.1454	-1.20167	0.47844	0.07849	10.00708	-7.0539	-0.129742286237268	-0.1491	-0.06184	-0.17829	0.86951	0.03926	15.5493	-3.8558	-0.117419110664314	-0.1379	-0.0477	-0.16666	0.86025	0.04063	15.27498	-4.9898
"add"	3	-0.291594561154488	0.0954065343830734	-1.39942420690116	0.1	-1.20488	-1.63268	-1.36072	0.15685	0.2226	1.66752	-6.43548	-0.636436382943251	-0.59049	-0.68774	-0.63108	-0.23754	0.26968	0.13255	-5.1631	-0.322740942801065	-0.27188	-0.38365	-0.3127	0.96384	0.0461	14.26405	-1.39821
