"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"s.hats.5"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"w.hats.4"	"w.hats.5"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"stick"	5	-0.133949900150765	0.0284297609468922	-0.108771550207593	1.28126898170941	-0.10483	-0.11402	-0.10485	-0.10158	-0.11857	0.9711	0.032	65.73723	-4.7975	-0.267502210753575	-0.25525	-0.28317	-0.26287	-0.24809	-0.28814	0.40972	0.14462	17.47164	-31.55702	-0.169823285405273	-0.16298	-0.1792	-0.16429	-0.15822	-0.18442	0.92549	0.05138	50.58714	-3.62315
"stick"	5	-0.420577271049842	0.119034631585237	-0.412156991996954	1.00435378730631	-0.39685	-0.3826	-0.45242	-0.39566	-0.43326	0.98381	0.13223	20.33748	-3.32788	-0.285741432589544	-0.26834	-0.32542	-0.16556	-0.25434	-0.41505	-0.84604	1.41196	-55.44532	-2.57565	-0.866106460263159	-0.83717	-0.82934	-0.92599	-0.84598	-0.89206	0.5518	0.69572	-32.79636	-55.25949
"stick"	5	-0.165018188685644	0.0738119592424482	-0.197025415593282	0.798302020513276	-0.23848	-0.20985	-0.17799	-0.19128	-0.16753	0.95493	0.05522	48.27829	-3.3376	-0.395980984556273	-0.44363	-0.42704	-0.36219	-0.3777	-0.36934	0.13884	0.2414	1.07577	-41.22782	-0.226160256534983	-0.2667	-0.24361	-0.20324	-0.21825	-0.199	0.81673	0.11136	25.8332	-10.64077
"stick"	5	-0.17587719905423	0.0226284898817539	-0.208535164957433	0.829709386592718	-0.19955	-0.19983	-0.21972	-0.22001	-0.20357	0.99278	0.02405	74.87306	-3.63424	-0.488377302806263	-0.4765	-0.48062	-0.50063	-0.51129	-0.47285	-0.01117	0.28475	-4.2096	-30.29093	-0.251503298713917	-0.2409	-0.24269	-0.2625	-0.26563	-0.2458	0.84993	0.1097	26.31449	-34.91248
"stick"	5	-0.404523598821834	0.128716309554875	-0.451000003240909	0.836272849917485	-0.46227	-0.4138	-0.4549	-0.40674	-0.51729	0.98182	0.13135	20.55046	-5.42812	-0.252962306422601	-0.38174	-0.1767	-0.33863	-0.15899	-0.20875	-0.83604	1.31985	-53.28649	-2.09655	-0.813028003144384	-0.82442	-0.77773	-0.82062	-0.75156	-0.89082	0.56245	0.64431	-30.33981	-38.20555
"stick"	5	-0.184742921078578	0.198287389357574	-0.654348727975339	0.111222966046777	-0.87632	-0.56092	-0.68695	-0.22639	-0.92116	-0.16884	0.38212	-13.621	-29.86476	-0.28625085019456	-0.29058	-0.37354	-0.06752	-0.17842	-0.52119	0.39437	0.27506	-3.10101	-4.00547	-0.24789536599502	-0.3126	-0.29372	-0.25298	-0.08997	-0.2902	0.62603	0.21614	4.61223	-15.18363
"stick"	5	-0.171553110785317	0.0747667490504682	-0.132166245601542	1.35056701914354	-0.09058	-0.1301	-0.16722	-0.15617	-0.11676	0.93755	0.06489	43.11705	-5.57108	-0.398122374878204	-0.32414	-0.38294	-0.46341	-0.44826	-0.37187	0.29938	0.21733	4.43612	-28.46035	-0.227557095600158	-0.16628	-0.22103	-0.28234	-0.26514	-0.203	0.87096	0.09327	31.50616	-3.74786
"stick"	5	-0.448011364915874	0.0829050976317376	-0.410457585684366	1.14285545645821	-0.39976	-0.41211	-0.39958	-0.43318	-0.40765	0.99395	0.08947	32.83879	-4.20117	-0.17798658377114	-0.06561	-0.35491	-0.29425	-0.08118	-0.09398	-1.4232	1.7899	-63.03511	-1.08229	-0.968147947375059	-0.95874	-0.95458	-0.96544	-1.00808	-0.95391	0.58119	0.74412	-34.94817	-84.33168
"stick"	5	-0.182165515399538	0.106934100389481	-0.175290558201028	1.02582123569934	-0.18488	-0.21334	-0.17122	-0.18218	-0.12483	0.84214	0.1187	23.78985	-11.6832	-0.411304564515495	-0.40698	-0.48983	-0.43337	-0.3804	-0.34594	0.33783	0.24312	0.84885	-18.51374	-0.244669130113501	-0.25745	-0.28218	-0.24922	-0.24416	-0.19034	0.75636	0.14747	16.84637	-4.10501
"stick"	5	-0.208506587403826	0.193861152802128	-0.297392043997873	0.632407954848729	-0.34812	-0.27012	-0.25461	-0.28393	-0.33017	0.7915	0.17739	10.93496	-14.85425	-0.477188640680788	-0.45707	-0.57281	-0.29782	-0.55743	-0.50082	0.34056	0.31548	-7.48849	-8.29154	-0.307231799228962	-0.34464	-0.27672	-0.27214	-0.30708	-0.33558	0.6274	0.23714	1.64558	-4.9342
"stick"	5	-0.282768442679662	0.181043235759716	-0.336968107835295	0.848816800616906	-0.40101	-0.29807	-0.37846	-0.38558	-0.22172	0.88326	0.20474	6.34608	-15.2739	-0.411715449010633	-0.42298	-0.40926	-0.48416	-0.52634	-0.21584	0.21543	0.53078	-24.13674	-2.08881	-0.491093808354394	-0.5475	-0.42401	-0.54258	-0.51289	-0.42849	0.63898	0.36005	-11.71772	-6.70749
"stick"	5	-0.0858601481886581	0.199797882989515	-0.293621529363297	0.274038382861759	-0.53931	-0.58884	-0.02062	-0.07819	-0.24114	0.36608	0.17603	11.18167	-29.9736	-0.131032521505393	-0.27898	-0.28522	0.07136	0.07168	-0.234	0.43443	0.16627	13.00695	-19.54856	-0.107933050699909	-0.19893	-0.20793	0.01251	-0.00168	-0.14363	0.49537	0.15705	14.83108	-23.51743
"stick"	5	-0.464191951835528	0.230557304457761	-0.581223220485308	0.697061718023266	-0.51701	-0.65336	-0.63225	-0.51122	-0.59228	0.95868	0.25289	-0.41198	-11.94297	-0.123925779120236	-0.00761	-0.17099	-0.03498	-0.15687	-0.24917	-1.40059	1.92752	-65.40552	-3.54656	-1.01953565392978	-0.9613	-1.04836	-1.08525	-0.95165	-1.05113	0.47603	0.90052	-41.05313	-27.63748
"stick"	5	-0.102750847116113	0.0944618589710444	-0.152634474660798	0.698664786705136	-0.21787	-0.09876	-0.17504	-0.15217	-0.11934	0.65806	0.11131	25.84924	-22.54817	-0.18083328508282	-0.24184	-0.15491	-0.19489	-0.15658	-0.15594	0.40747	0.14652	17.05305	-6.19913	-0.133880268958616	-0.18528	-0.10312	-0.14794	-0.12467	-0.10839	0.6138	0.11829	23.90181	-14.14137
"stick"	5	-0.405649714742322	0.00407214893493801	-0.407306296734303	0.994118228615224	-0.40721	-0.40687	-0.40685	-0.40811	-0.40748	0.99999	0.0032	139.42007	-4.87628	-0.559965588245626	-0.55814	-0.55483	-0.5618	-0.56254	-0.56252	-0.38275	1.14024	-48.60567	-3.09833	-0.823562909849689	-0.82378	-0.8234	-0.82271	-0.82417	-0.82374	0.60614	0.60855	-28.51249	-289.34141
"stick"	5	-0.198855887993705	0.226960788131692	-0.0539585386513264	4.70145077944868	-0.07972	-0.01452	-0.06719	-0.06033	-0.04803	0.72025	0.20644	6.08107	-14.02343	-0.317708927307358	-0.39716	-0.21455	-0.37286	-0.2938	-0.31017	0.47999	0.28147	-3.83838	-13.38561	-0.277917903471387	-0.41082	-0.07468	-0.34155	-0.30713	-0.25541	0.71336	0.20897	5.69191	-12.03909
"stick"	5	-0.0821262409328483	0.0881363347871229	-0.0944326723151161	0.950985931059933	-0.04754	-0.11905	-0.09857	-0.07817	-0.12883	0.71308	0.07692	37.67372	-7.16923	-0.144747408068923	-0.0916	-0.17671	-0.15209	-0.1292	-0.17413	0.44774	0.10672	27.19679	-1.18561	-0.108504081580559	-0.05988	-0.13526	-0.11327	-0.09238	-0.14174	0.67636	0.08169	35.74688	-4.07785
"stick"	5	-0.449253225803841	0.214640678837895	-0.512276592812352	0.816183554994407	-0.54711	-0.52184	-0.44824	-0.51735	-0.52685	0.97134	0.20545	6.23618	-4.90526	-0.172450767042343	-0.16761	-0.0522	-0.31567	-0.19435	-0.13242	-1.21439	1.80588	-63.31957	-1.92124	-0.995451423708625	-1.0478	-0.98279	-0.92306	-1.00968	-1.01393	0.47882	0.87611	-40.17348	-36.07976
"stick"	5	-0.408373512770049	0.229725867160596	-0.610369939523492	0.602484326647671	-0.51334	-0.51027	-0.50013	-0.7226	-0.80551	0.88426	0.37751	-13.23307	-16.04197	-0.364961216371541	-0.30037	-0.39973	-0.24073	-0.42742	-0.45655	-0.44267	1.33284	-53.60007	-0.95226	-0.896206870480415	-0.88338	-0.82087	-0.78435	-0.9442	-1.04824	0.43269	0.8358	-38.66647	-16.06466
"stick"	5	-0.34378789823968	0.159387357009109	-0.308338013476498	1.12671294614092	-0.34763	-0.31682	-0.31575	-0.27241	-0.28907	0.96499	0.13625	19.3779	-4.86496	-0.204423057720387	-0.21649	-0.20959	-0.21092	-0.17521	-0.2099	-0.95212	1.01749	-44.961	-17.69467	-0.617060312700688	-0.67565	-0.61658	-0.63357	-0.57059	-0.58891	0.65639	0.42688	-17.16631	-35.43992
"stick"	5	-0.055182125151623	0.1678448394523	-0.00816099270826827	7.68824951851078	-0.01381	-0.0106	-0.00855	0.00569	-0.01353	0.24032	0.17066	12.17345	-34.60498	-0.0684005788915946	-0.12668	-0.07916	-0.09265	0.06703	-0.11056	0.23308	0.17147	12.02169	-31.27972	-0.0631776381690618	-0.10795	-0.08098	-0.06786	0.0454	-0.10449	0.24026	0.17066	12.17204	-34.11101
"stick"	5	-0.116614848037716	0.230426710797474	-0.180348250639917	0.757730413667481	-0.10844	-0.27866	-0.29269	-0.10414	-0.11782	0.57423	0.19516	7.87979	-15.0048	-0.268824843831333	-0.16157	-0.41079	-0.42735	-0.26451	-0.07991	0.28891	0.25221	-0.32657	-2.73384	-0.189775682598015	-0.13283	-0.27849	-0.29918	-0.12958	-0.10881	0.50244	0.21097	5.38657	-10.0933
"stick"	5	-0.386419445171487	0.0633328382391483	-0.364498785549499	1.09375326124179	-0.37538	-0.37425	-0.33868	-0.35884	-0.37535	0.99249	0.07681	37.72054	-4.44748	-0.401991374797154	-0.33943	-0.50233	-0.42704	-0.29355	-0.44761	-0.51946	1.09284	-47.24706	-3.80362	-0.757145017299186	-0.78062	-0.76305	-0.72103	-0.76091	-0.76012	0.65248	0.52264	-23.64263	-62.89927
"stick"	5	-0.132550235162489	0.0443931228364818	-0.162685837056929	0.778247292457295	-0.16731	-0.17033	-0.15723	-0.16305	-0.15551	0.95023	0.04388	55.63738	-3.0888	-0.291083865461128	-0.28138	-0.30202	-0.28316	-0.29345	-0.29541	0.0077	0.19593	7.75425	-35.0861	-0.172290202786034	-0.17437	-0.17971	-0.1656	-0.17259	-0.16918	0.84288	0.07796	37.24236	-8.72041
"stick"	5	-0.163510610989761	0.0568505965638906	-0.160961316302495	1.01395499159784	-0.16204	-0.17197	-0.14715	-0.15797	-0.16569	0.94657	0.05698	47.2741	-5.41338	-0.367912010174085	-0.37165	-0.39313	-0.34332	-0.36525	-0.36621	0.29992	0.20626	6.1103	-42.67065	-0.217455631345994	-0.21887	-0.23203	-0.20091	-0.21406	-0.2214	0.86125	0.09182	32.00632	-2.62497
"stick"	5	-0.208612949459348	0.220816904387902	-0.30833628373377	0.634247606682894	-0.47072	-0.33465	-0.16834	-0.32003	-0.24794	0.74516	0.22221	3.72673	-13.12924	-0.331120843169168	-0.42809	-0.34784	-0.2587	-0.32083	-0.30014	0.4483	0.32695	-8.63125	-11.5164	-0.329430001911772	-0.44391	-0.34579	-0.23684	-0.34464	-0.27597	0.54722	0.29619	-5.46965	-2.05323
"stick"	5	-0.129620867816266	0.225545224559028	-0.119053872362939	1.50230802407218	-0.15751	-0.01557	-0.13938	-0.17199	-0.11082	0.54503	0.20858	5.75159	-15.76765	-0.330988555385113	-0.33959	-0.07012	-0.38985	-0.42968	-0.42571	0.01349	0.30714	-6.63138	-7.10718	-0.20567026805094	-0.26018	-0.0278	-0.23612	-0.28536	-0.2189	0.51215	0.21599	4.6353	-12.04608
"stick"	5	-0.0511663140612654	0.176986524253152	-0.0705147677193442	0.900407693908039	-0.00892	-0.07293	-0.0304	-0.1633	-0.07701	0.3032	0.15299	15.67028	-26.14301	-0.0934349908823292	-0.01712	-0.0765	-0.07653	-0.1917	-0.10532	0.20534	0.16338	13.56763	-18.94201	-0.0735809156721616	-0.01095	-0.06764	-0.04462	-0.1639	-0.0808	0.29013	0.15442	15.37286	-21.80223
"stick"	5	-0.150361126137432	0.0206982721574605	-0.157770341139011	0.954119758945479	-0.14943	-0.15011	-0.17094	-0.163	-0.15536	0.99189	0.02004	80.72006	-7.07836	-0.297258158374576	-0.28852	-0.29068	-0.3137	-0.29974	-0.29365	0.56662	0.1465	17.05815	-54.87313	-0.200014904812583	-0.19113	-0.19245	-0.21489	-0.20464	-0.19697	0.90351	0.06913	41.09224	-24.14873
"stick"	5	-0.144823503517546	0.0240112752653658	-0.162488218885871	0.881136208252619	-0.16603	-0.14926	-0.17334	-0.1577	-0.16612	0.984	0.02703	71.13741	-6.61796	-0.351404639568718	-0.35137	-0.33304	-0.36107	-0.34837	-0.36317	-0.11687	0.22588	3.20167	-56.09607	-0.191454161212366	-0.19376	-0.17714	-0.20185	-0.18657	-0.19795	0.8935	0.06975	40.80427	-11.0054
"stick"	5	-0.0515447707148269	0.142784056894016	-0.109777346295834	0.581065565789701	-0.10312	0.06612	-0.22595	-0.16252	-0.12342	0.38548	0.13024	20.82107	-16.91749	-0.0799115071824353	-0.08312	0.0635	-0.16073	-0.10344	-0.11578	0.28864	0.14013	18.47968	-15.27891	-0.0715101614740259	-0.07136	0.04987	-0.14497	-0.09724	-0.09386	0.35493	0.13344	20.04495	-15.60763
"stick"	5	-0.32873754579341	0.137537066009827	-0.287435373384763	1.21754988907599	-0.30383	-0.23825	-0.32348	-0.29418	-0.27742	0.9558	0.14524	17.33405	-4.26033	-0.243436234935262	-0.2177	-0.26479	-0.20805	-0.30669	-0.21995	-0.77314	0.9199	-41.73451	-8.92258	-0.587773656159584	-0.61565	-0.52203	-0.6532	-0.57556	-0.57242	0.71245	0.37045	-12.6286	-15.93461
"stick"	5	-0.405221241386607	0.24273547786288	-0.322790038540156	1.2953561768164	-0.37447	-0.25796	-0.32591	-0.32567	-0.32994	0.91727	0.26998	-2.50456	-2.32575	-0.219529792194577	-0.38912	-0.18117	-0.10955	-0.20871	-0.20911	-1.03844	1.34009	-53.77359	-3.18936	-0.767044859870357	-0.87342	-0.6506	-0.77578	-0.74493	-0.79049	0.59209	0.59947	-28.03123	-12.73047
"stick"	5	-0.242832868057303	0.011784928443376	-0.249943492479454	0.962202285997683	-0.25176	-0.24678	-0.25369	-0.24616	-0.25132	0.99915	0.01241	96.04449	-3.76286	-0.536470746423506	-0.53692	-0.53482	-0.53275	-0.5319	-0.54596	0.45941	0.31372	-7.30946	-11.9902	-0.376333426154601	-0.37877	-0.3719	-0.37957	-0.37265	-0.37876	0.80368	0.18905	8.89717	-112.97178
"stick"	5	-0.212728584825527	0.0964159472496249	-0.191075803235727	1.14594305352445	-0.19554	-0.18482	-0.15825	-0.18454	-0.23222	0.90873	0.10875	26.59304	-9.46152	-0.441972705699588	-0.52046	-0.51373	-0.33422	-0.32008	-0.52137	0.54806	0.24199	0.99777	-4.2622	-0.305890726770392	-0.31513	-0.30139	-0.26641	-0.29493	-0.3516	0.80506	0.15893	14.45172	-4.09909
"stick"	5	-0.099885714170523	0.179063573887106	-0.162417782926284	0.6067175440191	-0.1186	-0.13178	-0.22125	-0.21646	-0.12399	0.41904	0.16242	13.75618	-20.74585	-0.166741853067348	-0.12293	-0.18374	-0.24331	-0.1409	-0.14283	0.17486	0.19357	8.14225	-15.57407	-0.126094001952772	-0.09304	-0.12017	-0.17786	-0.13772	-0.10168	0.36917	0.16925	12.43866	-18.8616
"stick"	5	-0.360914347623475	0.224409559974447	-0.317615811551836	1.20698709339132	-0.34528	-0.24006	-0.27061	-0.30517	-0.42696	0.94344	0.19396	8.07676	-3.5264	-0.26192465183603	-0.33527	-0.19077	-0.20299	-0.18661	-0.39398	-0.78427	1.08942	-47.1466	-4.53885	-0.679338527415063	-0.70496	-0.55968	-0.60515	-0.66607	-0.86083	0.66059	0.47515	-20.59376	-16.25035
"stick"	5	-0.171553821675479	0.247795239789411	-0.475501496501705	0.194722401500965	-0.37779	-0.95656	-0.30364	-0.29117	-0.44834	0.20652	0.31086	-7.01707	-28.64833	-0.176638592925619	-0.19849	-0.3108	-0.17568	-0.12795	-0.07028	0.22074	0.30807	-6.72791	-11.26573	-0.195035846450174	-0.13416	-0.33353	-0.12736	-0.19936	-0.18077	0.39505	0.27143	-2.67668	-23.21272
"stick"	5	-0.0765466279117391	0.00908653880469501	-0.0601768241376644	1.30668270047729	-0.06101	-0.0603	-0.06325	-0.05691	-0.05942	0.99423	0.0072	113.47532	-4.25687	-0.106871596101876	-0.1088	-0.10683	-0.11131	-0.1016	-0.10581	0.85975	0.03548	62.43069	-51.74664	-0.0881048258268118	-0.08948	-0.08818	-0.0923	-0.08348	-0.08707	0.97647	0.01453	90.99231	-19.72552
"stick"	5	-0.374420266516972	0.00691164511954412	-0.379369748004694	0.981286086729282	-0.37843	-0.37927	-0.37983	-0.37924	-0.38007	0.99996	0.00538	122.77702	-4.79424	-0.364852467043296	-0.35979	-0.36676	-0.36484	-0.36672	-0.36614	-0.49905	1.03561	-45.52578	-8.022	-0.723344923073635	-0.72251	-0.72326	-0.72366	-0.72252	-0.72476	0.64199	0.5061	-22.61335	-242.59742
"stick"	5	-0.491337030241266	0.079137510212604	-0.512560350012825	0.939548375483805	-0.47239	-0.53964	-0.52182	-0.52074	-0.50821	0.99489	0.09759	30.05796	-9.64647	-0.06753682420509	-0.04674	-0.08627	-0.08489	-0.07258	-0.04719	-1.8906	2.32105	-71.35062	-1.83293	-1.1389892012027	-1.09383	-1.17671	-1.13926	-1.14669	-1.13846	0.50259	0.96282	-43.1937	-97.77443
"stick"	5	-0.123587865917943	0.126456075638998	-0.227670719578948	0.604161153167367	-0.16672	-0.15358	-0.20592	-0.32567	-0.28646	0.56097	0.16956	12.37906	-15.41237	-0.34245298518727	-0.32593	-0.31059	-0.36344	-0.33887	-0.37344	-0.64432	0.32815	-8.74931	-4.9188	-0.186359538897991	-0.15266	-0.13953	-0.18598	-0.23189	-0.22173	0.44885	0.18999	8.7398	-6.73031
"stick"	5	-0.175326650612988	0.102676601207349	-0.18383164317208	0.938739799865976	-0.21052	-0.18127	-0.17771	-0.15328	-0.19637	0.91524	0.08212	35.58182	-4.58086	-0.422005105403594	-0.47764	-0.39926	-0.44273	-0.36725	-0.42315	0.23616	0.24651	0.40579	-20.81097	-0.241859509679103	-0.27444	-0.23425	-0.24108	-0.20603	-0.2535	0.79971	0.12623	21.82331	-3.50755
"stick"	5	-0.386077768099494	0.103900326357689	-0.399570824661856	0.943612216092099	-0.36823	-0.4059	-0.42733	-0.39039	-0.406	0.98606	0.10474	27.79581	-5.42625	-0.317018329274767	-0.316	-0.25134	-0.20373	-0.43714	-0.37689	-0.64401	1.1373	-48.52316	-2.78244	-0.751665079946087	-0.69689	-0.75261	-0.78392	-0.74314	-0.78177	0.61975	0.54696	-25.09817	-45.20496
"stick"	5	-0.0771560774534009	0.0514650744153187	-0.08402657888647	0.915315722675524	-0.08469	-0.1106	-0.10096	-0.06174	-0.06214	0.80451	0.04896	52.12758	-11.30199	-0.106651561189946	-0.10463	-0.13695	-0.1196	-0.08414	-0.08793	0.69591	0.06107	45.05876	-7.19295	-0.0889570150586373	-0.08846	-0.11592	-0.10434	-0.06707	-0.069	0.78449	0.05141	50.56763	-8.68869
"stick"	5	-0.262846460845321	0.154128871043213	-0.195860984760624	1.46962199010485	-0.21986	-0.2531	-0.15913	-0.19996	-0.14725	0.89885	0.15742	14.7577	-5.2481	-0.213378291163658	-0.26079	-0.26951	-0.09664	-0.24205	-0.19791	-0.45709	0.59746	-27.92383	-8.19871	-0.415262462931194	-0.45338	-0.51258	-0.3642	-0.42066	-0.32549	0.76276	0.24108	1.11812	-6.14161
"stick"	5	-0.311282760603353	0.098251236078795	-0.346310333105037	0.876001092663404	-0.37787	-0.34243	-0.37564	-0.30817	-0.32744	0.97509	0.10361	28.14198	-5.74113	-0.236971645259184	-0.26519	-0.21122	-0.28122	-0.21471	-0.21253	-0.56067	0.82004	-38.05728	-10.41302	-0.557906001411388	-0.59743	-0.55067	-0.58313	-0.50614	-0.55217	0.66734	0.3786	-13.3251	-34.05435
"stick"	5	-0.231548191118054	0.00641412945697084	-0.226275645544445	1.02874839283206	-0.22533	-0.22885	-0.22655	-0.22629	-0.22436	0.99978	0.00592	119.73515	-5.03702	-0.452768643534	-0.45043	-0.45676	-0.45642	-0.45152	-0.44871	0.54895	0.26514	-1.92626	-6.28549	-0.350349829370908	-0.34907	-0.35339	-0.35058	-0.35073	-0.34797	0.82956	0.16299	13.64457	-154.43383
"stick"	5	-0.142462831432931	0.204403507872485	-0.127093172905458	1.41640079886408	-0.12859	-0.1215	-0.1443	-0.09928	-0.14179	0.623	0.18571	9.46898	-22.55414	-0.324269580425198	-0.36785	-0.27104	-0.45591	-0.39926	-0.12728	0.31008	0.25122	-0.20058	-9.8819	-0.217381092031235	-0.22655	-0.21072	-0.24762	-0.18146	-0.22054	0.59548	0.19236	8.34163	-17.43599
"stick"	5	-0.202765242627356	0.0905121967080049	-0.0828794034934388	2.86790338367751	-0.0812	-0.07203	-0.09122	-0.09391	-0.07604	0.95648	0.06399	43.56181	-6.46914	-0.424458324025665	-0.45752	-0.3005	-0.49394	-0.44695	-0.42337	0.64534	0.18267	9.99631	-6.86818	-0.27679921553061	-0.27179	-0.24535	-0.30228	-0.30958	-0.25499	0.92812	0.08224	35.5348	-4.36707
"stick"	5	-0.31991889947094	0.173997825069819	-0.293328276638715	1.18837673322466	-0.28511	-0.30347	-0.3073	-0.28907	-0.28169	0.93328	0.17507	11.35575	-10.8579	-0.268918462081999	-0.22626	-0.30043	-0.29731	-0.30398	-0.21662	-0.59819	0.85688	-39.46328	-3.32552	-0.573746109801592	-0.57402	-0.58055	-0.59352	-0.58475	-0.53588	0.73385	0.34968	-10.78238	-3.75715
"stick"	5	-0.410870712855831	0.0507773542776704	-0.42884115860649	0.941570380445489	-0.42422	-0.44273	-0.43061	-0.42297	-0.42367	0.99753	0.04964	51.69058	-6.46928	-0.450878117365671	-0.47784	-0.36842	-0.36838	-0.50008	-0.53968	-0.49886	1.2219	-50.81895	-1.10712	-0.844147089576154	-0.84382	-0.86077	-0.84285	-0.84379	-0.8295	0.59179	0.63767	-30.00816	-100.40638
"stick"	5	-0.131945196597371	0.234671790327411	-0.385332019778152	0.152270527649677	-0.34168	-0.42605	-0.12127	-0.57158	-0.46607	-0.23733	0.26893	-2.38016	-24.14573	-0.246048015336997	-0.20381	-0.22655	-0.10363	-0.29521	-0.40105	0.1971	0.21663	4.53956	-26.14957	-0.143974282171686	-0.11211	-0.13803	-0.0654	-0.18656	-0.21777	0.38412	0.18973	8.78241	-20.40857
"stick"	5	-0.0648546603624709	0.240605907514691	-0.124681800237236	0.588973052624343	-0.21624	0.04707	-0.14258	-0.32197	0.01031	0.11476	0.24157	1.05307	-41.85392	-0.0989214520815205	-0.05607	0.00244	-0.21261	-0.20388	-0.02449	0.14847	0.23693	1.67434	-21.81695	-0.0764323791954856	-0.08534	0.01182	-0.14594	-0.16986	0.00716	0.16047	0.23525	1.90139	-32.26368
"stick"	5	-0.37277655696962	0.0409507807926275	-0.376940916270103	0.985066725351309	-0.3444	-0.3769	-0.38785	-0.38791	-0.38764	0.99703	0.04554	54.44979	-8.40949	-0.401825599037044	-0.32308	-0.36173	-0.44944	-0.41541	-0.45948	-0.40786	0.99115	-44.12162	-3.72126	-0.714411569185188	-0.67198	-0.71611	-0.7319	-0.7204	-0.73166	0.65417	0.49124	-21.65948	-93.19607
"stick"	5	-0.312797843036242	0.191552688658703	-0.298426368105019	1.06856116020537	-0.24169	-0.19926	-0.36334	-0.39962	-0.28823	0.91473	0.18841	9.00625	-9.29981	-0.225116629161597	-0.20444	-0.11318	-0.28977	-0.24021	-0.27798	-0.60958	0.81857	-37.99974	-11.10526	-0.529421426791478	-0.46411	-0.38044	-0.63989	-0.6614	-0.50126	0.71365	0.34526	-10.3757	-6.47181
"stick"	5	-0.358336954202969	0.0838485590065829	-0.431626335359813	0.775743301931894	-0.38795	-0.44977	-0.43947	-0.40989	-0.47105	0.985	0.09978	29.34847	-10.80651	-0.31145366088653	-0.28623	-0.31709	-0.31023	-0.27301	-0.37071	-0.48414	0.99238	-44.16124	-9.43669	-0.691081873207085	-0.65073	-0.70522	-0.70958	-0.66644	-0.72345	0.60774	0.51018	-22.87051	-56.04789
"stick"	5	-0.201287536043674	0.0165412951610051	-0.217460171577185	0.907603822019301	-0.21754	-0.22224	-0.21482	-0.21398	-0.21872	0.9979	0.01502	89.93527	-10.20175	-0.308922672523657	-0.30939	-0.31332	-0.30529	-0.30662	-0.30999	0.65507	0.19274	8.27941	-7.76992	-0.291914569224876	-0.29147	-0.29653	-0.289	-0.29086	-0.29172	0.84105	0.13084	20.67522	-84.74773
"stick"	5	-0.463720267044846	0.0165909926290624	-0.463497525021722	1.00194143128091	-0.45647	-0.46134	-0.46626	-0.46986	-0.46357	0.99987	0.01426	91.60926	-3.96781	-0.0716843263520887	-0.0658	-0.07263	-0.07441	-0.07625	-0.06933	-1.92481	2.11069	-68.31052	-1.35702	-1.03436214975676	-1.02537	-1.02908	-1.03687	-1.0442	-1.0363	0.53411	0.8424	-38.91787	-210.12901
"stick"	5	-0.294608619774226	0.199450955900829	-0.323464464648007	0.939935557022614	-0.38489	-0.17897	-0.34955	-0.358	-0.34591	0.87148	0.22483	3.35061	-14.44761	-0.42796190245302	-0.52649	-0.32399	-0.43846	-0.40826	-0.44261	0.13121	0.58456	-27.22539	-2.16699	-0.514212005167207	-0.55674	-0.37275	-0.54167	-0.54265	-0.55725	0.65525	0.36824	-12.437	-5.55803
"stick"	5	-0.44992854159791	0.0553637087577954	-0.451520579578399	1.0032012706529	-0.45362	-0.45694	-0.44457	-0.46005	-0.44242	0.99817	0.05022	51.31432	-2.7456	-0.0691663468777746	-0.06526	-0.06931	-0.05731	-0.08611	-0.06785	-1.96821	2.02451	-66.97649	-0.70393	-0.987890399491268	-0.98755	-0.997	-0.97922	-0.99729	-0.9784	0.55157	0.7869	-36.73702	-114.55868
"stick"	5	-0.347944952361286	0.142566999304108	-0.350757702044022	0.959163109376998	-0.32516	-0.33679	-0.4052	-0.36313	-0.32352	0.97342	0.12086	23.21399	-2.94064	-0.250464128599584	-0.2411	-0.19138	-0.27573	-0.29615	-0.24797	-0.67826	0.9603	-43.10986	-7.96124	-0.626756807887432	-0.58077	-0.62341	-0.70145	-0.63552	-0.59262	0.65167	0.4375	-17.95228	-27.88549
