"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.max"	"u.hats.A"	"u.hats.B"	"u.hats.C"	"u.hats.D"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.A"	"s.hats.B"	"s.hats.C"	"s.hats.D"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.A"	"w.hats.B"	"w.hats.C"	"w.hats.D"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"add"	4	-0.666120607138146	0.0565312175313011	-0.217538479953369	2.04355837644946	-0.1848	-0.19078	-0.26229	-0.23229	0.72832	0.34449	-2.53241	-4.55862	-0.0351315774516112	-0.03617	-0.03723	-0.03528	-0.03185	0.98306	0.08602	11.34237	-0.947	-0.673402509166373	-0.67886	-0.6991	-0.69251	-0.62314	0.9955	0.04436	17.96488	-0.54146
"add"	4	-0.558078661968466	0.0166094033047557	-0.191843683388819	2.04355837644946	-0.16511	-0.16181	-0.22021	-0.22025	0.79767	0.25414	0.50928	-7.58768	-0.0291086161840602	-0.02972	-0.02917	-0.02875	-0.02879	0.99077	0.05429	15.94389	-5.57358	-0.56413998686007	-0.56551	-0.55497	-0.56768	-0.56839	0.99926	0.01541	28.53608	-0.59501
"add"	4	-1.27688150289468	0.182687280350365	-0.372313580920851	2.04355837644946	-0.30832	-0.26439	-0.44288	-0.47367	0.64642	0.77853	-10.68593	-3.33806	-0.0805168983364129	-0.09118	-0.07991	-0.07272	-0.07826	0.79849	0.58774	-7.87462	-0.7592	-1.4434432101505	-1.57416	-1.37066	-1.3629	-1.46605	0.91321	0.38573	-3.66308	-0.17086
"add"	4	-1.34628563139122	0.156694986391813	-0.339637688326729	2.04355837644946	-0.2434	-0.18894	-0.45947	-0.46674	0.19492	1.22532	-15.22141	-7.98902	-0.0748017554170315	-0.07994	-0.06427	-0.07574	-0.07925	0.98486	0.16806	4.64525	-2.30512	-1.32974252011257	-1.34888	-1.07325	-1.41974	-1.47711	0.98644	0.15903	5.1972	-1.50133
"add"	4	-1.63541464576265	0.20254499342991	-0.396054626783407	2.04355837644946	-0.27251	-0.32126	-0.46311	-0.52734	0.38419	1.34519	-16.15477	-5.04682	-0.0974962082805639	-0.09832	-0.1135	-0.08368	-0.09448	0.9088	0.51767	-6.60523	-2.7907	-1.68371664965335	-1.61074	-1.87369	-1.52398	-1.72645	0.99033	0.16854	4.61636	-0.25657
"add"	4	-1.79689567636233	0.0632058173068799	-0.404411416919578	2.04355837644946	-0.28333	-0.26658	-0.53691	-0.53083	0.09427	1.77627	-18.93452	-6.2713	-0.106370782306445	-0.11546	-0.10958	-0.1017	-0.09874	0.95233	0.40752	-4.21265	-5.98863	-1.79255601719018	-1.83151	-1.73251	-1.82603	-1.78018	0.99719	0.09901	9.93578	-1.28655
"add"	4	-1.1775465810555	0.0562527486472391	-0.31041392575874	2.04355837644946	-0.2517	-0.22723	-0.37492	-0.38781	0.45318	0.90669	-12.20984	-8.54925	-0.0640563441027847	-0.07016	-0.06408	-0.06081	-0.06117	0.97528	0.19278	3.27285	-4.32724	-1.16347123788355	-1.22925	-1.11899	-1.14643	-1.15922	0.99754	0.0608	14.81165	-1.79042
"add"	4	-0.879635978327133	0.000761905976105481	-0.260890644257136	2.04355837644946	-0.20931	-0.20947	-0.3124	-0.31239	0.59938	0.56445	-7.47042	-7.09606	-0.0468948172375885	-0.04825	-0.04828	-0.04553	-0.04552	0.98679	0.10249	9.59073	-13.8293	-0.879662231973425	-0.87936	-0.88	-0.8797	-0.8796	1	0.00022	71.14453	-1.71787
"add"	4	-0.8991030010744	0.23483464011224	-0.272594808364738	2.04355837644946	-0.13371	-0.32892	-0.32536	-0.30238	0.66407	0.5216	-6.68079	-3.42946	-0.0473249322692926	-0.02893	-0.07054	-0.04641	-0.04342	0.95873	0.18282	3.80323	-0.15843	-0.894616982894075	-0.53284	-1.30406	-0.90045	-0.84113	0.97264	0.14885	5.85897	-0.72221
"add"	4	-0.812729864707217	0.120804440695792	-0.244693673960593	2.04355837644946	-0.21634	-0.21762	-0.2996	-0.24521	0.65811	0.52761	-6.79547	-6.50621	-0.0428176268590152	-0.04626	-0.04651	-0.04235	-0.03616	0.98414	0.11363	8.55871	-0.93487	-0.80875277913332	-0.85465	-0.85943	-0.82298	-0.69795	0.9908	0.08653	11.28302	-0.53797
"add"	4	-0.76761255186284	0.216764450771734	-0.257914179280905	2.04355837644946	-0.25958	-0.1831	-0.34126	-0.24771	0.9024	0.23416	1.32795	-2.32806	-0.0426758142701629	-0.05181	-0.03741	-0.04616	-0.03532	0.82048	0.31759	-1.71947	-0.70414	-0.814195433135421	-0.96927	-0.69626	-0.90519	-0.68605	0.88044	0.25917	0.31316	-0.43369
"add"	4	-0.192788957373705	0.0428817083593458	-0.0826816011396497	2.04355837644946	-0.08336	-0.08141	-0.10353	-0.06243	0.94045	0.05707	15.44591	-1.26388	-0.0100006316112426	-0.01069	-0.01046	-0.01148	-0.00737	0.95861	0.04758	17.26453	-1.23968	-0.200332541728622	-0.213	-0.20824	-0.23209	-0.14799	0.96195	0.04561	17.68598	-1.23826
"add"	4	-1.3836205548374	0.163443983357865	-0.369971647865798	2.04355837644946	-0.29611	-0.29136	-0.45855	-0.43387	0.54076	1.00791	-13.26819	-4.25136	-0.0833192318688362	-0.09158	-0.09028	-0.07951	-0.0719	0.89828	0.47435	-5.73136	-1.20027	-1.47893704232279	-1.56298	-1.53979	-1.47084	-1.34213	0.97428	0.23854	1.14277	-0.99108
"add"	4	-1.34552035521483	0.0213091727928258	-0.34400834443882	2.04355837644946	-0.25269	-0.26044	-0.42519	-0.43771	0.3742	1.07698	-13.93102	-5.72983	-0.0757743342127651	-0.07868	-0.08078	-0.07108	-0.07256	0.96178	0.26616	0.04708	-7.17379	-1.35134491339583	-1.34216	-1.37965	-1.32667	-1.3569	0.99968	0.0244	23.94211	-1.05162
"add"	4	-0.415247429453302	0.0741529105580412	-0.157756013556087	2.04355837644946	-0.13465	-0.14114	-0.18503	-0.1702	0.93741	0.10394	9.4496	-1.91839	-0.0219271108591699	-0.02143	-0.0224	-0.02284	-0.02103	0.94532	0.09716	10.12441	-1.41891	-0.430955095403072	-0.41531	-0.43434	-0.45521	-0.41896	0.96472	0.07804	12.31603	-1.03776
"add"	4	-1.26777919407468	0.00591432338114828	-0.329495973628433	2.04355837644946	-0.24582	-0.24609	-0.41272	-0.41336	0.38888	1.00436	-13.23286	-6.28963	-0.0704216111545675	-0.07339	-0.07346	-0.0674	-0.06743	0.97124	0.21788	2.04892	-11.16386	-1.26626875072533	-1.26518	-1.26644	-1.26628	-1.26716	0.99998	0.00523	39.3411	-0.69342
"add"	4	-1.21226722106803	0.107718979532365	-0.317154293850174	2.04355837644946	-0.2512	-0.23186	-0.39792	-0.38764	0.30841	0.98453	-13.03346	-5.51291	-0.0655374457999291	-0.07107	-0.06629	-0.06279	-0.062	0.98786	0.13045	7.17798	-1.09754	-1.1886153828782	-1.24083	-1.15406	-1.18896	-1.17062	0.99307	0.09853	9.98488	-3.14806
"add"	4	-1.70574417276075	0.177173164440319	-0.383655149528783	2.04355837644946	-0.31486	-0.28413	-0.46238	-0.47326	0.16981	1.57585	-17.73731	-5.11122	-0.0963798995737581	-0.11307	-0.10331	-0.08623	-0.0829	0.95505	0.3667	-3.15726	-2.6886	-1.65454469435909	-1.85754	-1.68935	-1.55498	-1.51631	0.99154	0.15904	5.19684	-2.14903
"add"	4	-0.56551987004932	0.162868352024816	-0.205845912662605	2.04355837644946	-0.09628	-0.23216	-0.24613	-0.24881	0.78379	0.28366	-0.58969	-4.39067	-0.0316639898883503	-0.01917	-0.04201	-0.03134	-0.03414	0.94735	0.13998	6.47289	-4.81381	-0.612027225574687	-0.35853	-0.79935	-0.62085	-0.66938	0.96273	0.11777	8.2005	-4.98734
"add"	4	-0.484474285936449	0.167589852004312	-0.154060676325273	2.04355837644946	-0.04426	-0.17133	-0.1722	-0.22845	0.40545	0.35199	-2.74781	-3.35181	-0.0219059211865512	-0.00821	-0.02906	-0.02222	-0.02813	0.89898	0.14509	6.11476	-0.94063	-0.428648148202683	-0.15558	-0.55845	-0.4399	-0.56066	0.86014	0.17072	4.48811	-0.97203
"add"	4	-1.79305907050148	0.17113178584259	-0.405812874179389	2.04355837644946	-0.30129	-0.28275	-0.50169	-0.53753	0.12744	1.74825	-18.77555	-5.67877	-0.106058181404617	-0.11833	-0.11203	-0.09511	-0.09876	0.95261	0.40743	-4.21043	-2.43361	-1.79392806338213	-1.89596	-1.78892	-1.7053	-1.78553	0.99654	0.11003	8.88072	-0.86705
"add"	4	-1.61838713245234	0.0662945931544527	-0.376071852862117	2.04355837644946	-0.27209	-0.26166	-0.50217	-0.46836	0.1162	1.52388	-17.40199	-5.76998	-0.0916563419905002	-0.0988	-0.09552	-0.08834	-0.08396	0.97448	0.25896	0.32159	-8.85104	-1.5844237025218	-1.6199	-1.56332	-1.62126	-1.53322	0.99545	0.1093	8.94719	-6.98152
"add"	4	-1.31263509823475	0.0508286376716569	-0.336160455035077	2.04355837644946	-0.25136	-0.26367	-0.39433	-0.43529	0.37924	1.06437	-13.81325	-6.07215	-0.0733656302211799	-0.07644	-0.07975	-0.06661	-0.07066	0.96785	0.24223	0.98916	-6.28111	-1.31250007826408	-1.31133	-1.3703	-1.24079	-1.32758	0.99816	0.05791	15.29885	-4.79545
"add"	4	-0.317260916321539	0.149457965046167	-0.140730899779054	2.04355837644946	-0.23771	-0.05813	-0.08692	-0.18016	0.96715	0.06686	13.86195	-0.88269	-0.0179848173275769	-0.03192	-0.00833	-0.01043	-0.02127	0.79752	0.16601	4.76794	-2.33733	-0.357757377799821	-0.63244	-0.16345	-0.20863	-0.42651	0.82455	0.15453	5.48451	-2.11681
"add"	4	-1.21959982217522	0.211680527310818	-0.301588712281806	2.04355837644946	-0.12151	-0.25944	-0.41358	-0.41183	0.20904	1.06752	-13.84278	-5.15531	-0.0617627503869614	-0.03877	-0.07599	-0.06693	-0.06536	0.9863	0.14048	6.43781	-0.86642	-1.11997641568946	-0.65765	-1.31977	-1.26398	-1.2385	0.96431	0.22678	1.64853	-0.38072
"add"	4	-1.48532774260966	0.0661355894990265	-0.362127288090715	2.04355837644946	-0.26937	-0.27165	-0.46092	-0.44656	0.2949	1.27768	-15.63987	-5.95236	-0.0848530226601475	-0.0907	-0.09135	-0.07999	-0.07738	0.95626	0.31821	-1.73909	-7.17618	-1.48702442967865	-1.51655	-1.52812	-1.47582	-1.42761	0.99986	0.01777	27.11091	-0.99554
"add"	4	-1.81008663375396	0.00826858478831127	-0.408709625493419	2.04355837644946	-0.27807	-0.28171	-0.53758	-0.53749	0.14252	1.69812	-18.4846	-5.48909	-0.107342365181685	-0.11334	-0.11459	-0.10061	-0.10083	0.93326	0.47375	-5.71867	-11.43705	-1.80987602109325	-1.7965	-1.81777	-1.81118	-1.81406	0.99999	0.00586	38.21363	-1.75133
"add"	4	-1.56867633148795	0.0289500161889009	-0.375931022304596	2.04355837644946	-0.26536	-0.26019	-0.49752	-0.48065	0.22053	1.38582	-16.45228	-5.47685	-0.0903468399545253	-0.09525	-0.09366	-0.08712	-0.08536	0.95322	0.3395	-2.38656	-5.83661	-1.56830576106834	-1.56674	-1.53908	-1.60254	-1.56486	0.99959	0.0318	21.29202	-1.31356
"add"	4	-0.120516771555413	0.155281738203485	-0.0203822138822327	2.13147234289617	-0.08278	0.05451	0.01033	-0.06358	0.37805	0.09924	9.91295	-3.01082	-0.00208722421132421	-0.00911	0.00645	0.00102	-0.00671	0.41196	0.09649	10.19333	-2.75267	-0.0427581904529081	-0.18515	0.13017	0.02089	-0.13695	0.40875	0.09676	10.16605	-2.77501
"add"	4	-0.775145147764124	0.206871356000192	-0.253073549851689	2.04355837644946	-0.12627	-0.18582	-0.37152	-0.32869	0.65821	0.48406	-5.93384	-4.81259	-0.0441121070162633	-0.03196	-0.04356	-0.05245	-0.04848	0.8887	0.27623	-0.32414	-2.07314	-0.830826803978765	-0.57257	-0.79228	-1.02111	-0.93735	0.92368	0.22873	1.56281	-1.25777
"add"	4	-0.62754816794768	0.231433067179751	-0.181124125382065	2.04355837644946	-0.05922	-0.09335	-0.3785	-0.19343	0.28042	0.52238	-6.69582	-3.11664	-0.0272924714837025	-0.01322	-0.01969	-0.04702	-0.02923	0.7978	0.27691	-0.34875	-3.14073	-0.527525508659744	-0.24292	-0.36546	-0.93541	-0.56631	0.75472	0.30499	-1.31453	-3.18533
"add"	4	-0.936598463181872	0.16939772357	-0.25335611606898	2.04355837644946	-0.15168	-0.24081	-0.28256	-0.33838	0.22319	0.88633	-11.98273	-6.33209	-0.047137790500233	-0.03819	-0.05788	-0.04415	-0.04834	0.96939	0.17595	4.18635	-1.86759	-0.877297660525691	-0.68355	-1.04748	-0.84204	-0.93612	0.92382	0.27756	-0.37228	-1.72322
"add"	4	-1.37240402402822	0.0873711487511173	-0.347378294996866	2.04355837644946	-0.2706	-0.24095	-0.42037	-0.45759	0.44819	1.02413	-13.42786	-5.73738	-0.0763222637797201	-0.0836	-0.07541	-0.07151	-0.07476	0.94449	0.32481	-1.94432	-8.66561	-1.36203874449667	-1.42969	-1.28446	-1.33075	-1.40325	0.99511	0.09641	10.20176	-4.82071
"add"	4	-0.731204388069455	0.116604523500428	-0.262464913303166	2.04355837644946	-0.25693	-0.26177	-0.26712	-0.26403	0.94806	0.18336	3.77388	-1.37904	-0.0452279729721403	-0.05186	-0.05271	-0.03787	-0.03848	0.71461	0.42978	-4.74459	-1.73267	-0.857259354232557	-0.96691	-0.98325	-0.73503	-0.74385	0.80295	0.35713	-2.89277	-1.35133
"add"	4	-0.472885038051754	0.0170897945645265	-0.166327716538644	2.04355837644946	-0.14363	-0.14811	-0.18369	-0.18988	0.78319	0.22492	1.73064	-9.08993	-0.0240520354412309	-0.02411	-0.0248	-0.02344	-0.02386	0.99846	0.01896	26.46628	-3.64062	-0.469869868327059	-0.46363	-0.47713	-0.46469	-0.47403	0.99687	0.02701	22.92541	-2.99066
"add"	4	-0.989763468236197	0.185470956785139	-0.268753882402103	2.04355837644946	-0.1697	-0.21795	-0.37195	-0.31541	0.34844	0.84395	-11.49273	-5.74127	-0.0512382941872233	-0.0446	-0.05584	-0.05495	-0.04956	0.98836	0.11278	8.63339	-1.31068	-0.947765035230809	-0.79174	-0.9974	-1.05789	-0.94404	0.96859	0.1853	3.6684	-1.13936
"add"	4	-1.14304537923308	0.00686291325837374	-0.308725995066558	2.04355837644946	-0.2346	-0.23665	-0.38451	-0.37913	0.44845	0.86012	-11.68253	-6.4889	-0.0625732374137282	-0.06473	-0.06523	-0.06057	-0.05977	0.97848	0.1699	4.53579	-11.88418	-1.14100552230603	-1.13634	-1.14542	-1.14886	-1.1334	0.99996	0.00775	35.40505	-2.00266
"add"	4	-0.523146997659933	0.0752480013761669	-0.182532194484946	2.04355837644946	-0.19137	-0.15833	-0.19358	-0.18685	0.8438	0.22143	1.88705	-4.33915	-0.0270481024300886	-0.03219	-0.02683	-0.02548	-0.02369	0.96768	0.10072	9.76488	-3.34064	-0.526552237006878	-0.61878	-0.515	-0.50275	-0.46968	0.97712	0.08475	11.49161	-3.65914
"add"	4	-1.39438108908944	0.0624576849513687	-0.358461179958179	2.04355837644946	-0.27086	-0.25905	-0.45951	-0.44443	0.43131	1.05543	-13.72889	-4.83719	-0.0804398220755898	-0.08631	-0.08303	-0.07743	-0.075	0.92851	0.37422	-3.36022	-4.11041	-1.42681919128574	-1.46406	-1.40579	-1.44179	-1.39563	0.99309	0.11635	8.32228	-0.60865
"add"	4	-1.02472306520212	0.219204789958894	-0.275557665837833	2.04355837644946	-0.17161	-0.20675	-0.38329	-0.34058	0.49543	0.76676	-10.53359	-3.71217	-0.0524418152801709	-0.04574	-0.05344	-0.06017	-0.05042	0.9431	0.25749	0.37851	-1.15734	-0.970412975352331	-0.8098	-0.9527	-1.1478	-0.97135	0.95251	0.23524	1.28207	-1.12221
"add"	4	-0.355022784962784	0.0655321527156048	-0.132450430964317	2.04355837644946	-0.11194	-0.14712	-0.13376	-0.13698	0.8448	0.15476	5.46946	-4.07564	-0.0177787778494609	-0.01665	-0.02165	-0.01631	-0.0165	0.98871	0.04174	18.57455	-1.12573	-0.351318337092982	-0.32561	-0.42401	-0.32568	-0.32997	0.9852	0.04779	17.22104	-0.99163
"add"	4	-0.608765997225419	0.204163366288412	-0.208290728947205	2.04355837644946	-0.20212	-0.22803	-0.27336	-0.12966	0.52966	0.41389	-4.36784	-2.38142	-0.0323506399470953	-0.0366	-0.041	-0.03542	-0.01638	0.81493	0.25962	0.29586	-0.90593	-0.624349277141993	-0.69519	-0.77989	-0.69945	-0.32286	0.81372	0.26047	0.26314	-1.06079
"add"	4	-1.0194411396631	0.177903178322595	-0.281223042984829	2.04355837644946	-0.17001	-0.26582	-0.34936	-0.33971	0.52063	0.71987	-9.9026	-8.80568	-0.0529819791127117	-0.04299	-0.06512	-0.05279	-0.05103	0.98753	0.11611	8.34289	-2.26161	-0.983424488174909	-0.76833	-1.17373	-1.01225	-0.97938	0.99376	0.0821	11.8084	-0.59896
"add"	4	-1.93587898884434	0.196283429686446	-0.416214485503757	2.04355837644946	-0.28262	-0.30734	-0.49857	-0.57633	-0.00079	1.90747	-19.64714	-4.67924	-0.110812140066058	-0.11612	-0.12524	-0.09659	-0.1053	0.96062	0.37837	-3.47059	-2.52089	-1.8597934075758	-1.83388	-1.98499	-1.71645	-1.90385	0.98642	0.22219	1.85291	-2.63531
"add"	4	-0.723086525744293	0.145741494605318	-0.229877423873754	2.04355837644946	-0.21187	-0.16685	-0.26938	-0.2714	0.77915	0.38369	-3.61006	-3.19757	-0.0371733387935098	-0.04159	-0.03304	-0.0391	-0.03496	0.92085	0.22969	1.52084	-1.58803	-0.712535545019565	-0.7805	-0.61872	-0.75953	-0.69139	0.93617	0.20627	2.59649	-1.66939
"add"	4	-1.82517807198456	0.0746312162373215	-0.411642511752815	2.04355837644946	-0.31662	-0.26872	-0.52266	-0.53858	0.14977	1.70645	-18.53353	-4.98771	-0.109007997282559	-0.1265	-0.10997	-0.09915	-0.10041	0.92563	0.50471	-6.35159	-4.83776	-1.83455913462583	-2.01793	-1.73815	-1.77566	-1.8065	0.99869	0.06691	13.85506	-0.89185
"add"	4	-1.57961644689785	0.0176983814453706	-0.375484921961235	2.04355837644946	-0.26883	-0.26113	-0.4832	-0.48878	0.24322	1.39643	-16.52855	-6.08569	-0.0906646396342564	-0.09641	-0.09403	-0.08561	-0.0866	0.95305	0.3478	-2.62822	-10.99707	-1.57244384083523	-1.58616	-1.54487	-1.57016	-1.58859	0.99989	0.01654	27.83207	-0.63045
"add"	4	-0.744372465589549	0.168755292950664	-0.215833991124184	2.04355837644946	-0.13606	-0.18195	-0.2643	-0.28102	0.30213	0.50792	-6.415	-3.95279	-0.0347720614607621	-0.02843	-0.03721	-0.03642	-0.03703	0.94647	0.14068	6.42363	-1.04883	-0.665768167606994	-0.5278	-0.69374	-0.71227	-0.72926	0.91138	0.18099	3.90355	-1.50064
"add"	4	-0.583884828852024	0.12800080148736	-0.204844663396591	2.04355837644946	-0.24228	-0.1164	-0.17936	-0.28135	0.91341	0.18106	3.89986	-6.39233	-0.0312702462656109	-0.04255	-0.02188	-0.02388	-0.03676	0.93804	0.15316	5.57334	-6.08793	-0.605502859172801	-0.8131	-0.41309	-0.46991	-0.72591	0.96767	0.11063	8.8258	-3.98347
"add"	4	-1.17937859162921	0.0959397378610447	-0.323092279701291	2.04355837644946	-0.25553	-0.25144	-0.37945	-0.40595	0.59307	0.78461	-10.76374	-6.2379	-0.0667322577496092	-0.07106	-0.07005	-0.06118	-0.06465	0.93319	0.31792	-1.7299	-7.55829	-1.21207195146559	-1.2447	-1.2264	-1.15418	-1.223	0.98856	0.13154	7.09487	-3.87638
"add"	4	-1.54922270141542	0.172210112796165	-0.368257479052371	2.04355837644946	-0.22961	-0.3137	-0.46667	-0.46305	0.20182	1.35252	-16.20905	-4.8417	-0.0855860657969479	-0.07856	-0.10398	-0.07971	-0.08011	0.97447	0.24189	1.00316	-1.85194	-1.50201924854165	-1.30612	-1.74801	-1.47542	-1.47852	0.99405	0.11677	8.28586	-1.65926
"add"	4	-1.60104853252415	0.133039883803576	-0.374766410512281	2.04355837644946	-0.26865	-0.23774	-0.50911	-0.48357	0.12617	1.5321	-17.45579	-7.02528	-0.0903266619702847	-0.0977	-0.08782	-0.08896	-0.08682	0.978	0.24311	0.95316	-1.20841	-1.56552258520101	-1.60266	-1.43289	-1.63816	-1.58837	0.98908	0.17124	4.4574	-1.0755
"add"	4	-0.909522064798512	0.205999474041164	-0.287387376511113	2.04355837644946	-0.23873	-0.26183	-0.26286	-0.38613	0.8698	0.37178	-3.29472	-5.41754	-0.0531444031815839	-0.05531	-0.05996	-0.04015	-0.05716	0.85237	0.39589	-3.9232	-3.06658	-0.99223776389619	-1.00585	-1.09335	-0.7687	-1.10105	0.92407	0.28391	-0.59835	-2.01417
"add"	4	-0.457322556141298	0.166141998022795	-0.149452349790292	2.04355837644946	-0.14104	-0.13891	-0.19989	-0.11798	0.46614	0.36099	-3.00046	-1.76552	-0.0219415205569166	-0.02398	-0.02366	-0.02406	-0.01606	0.86609	0.1808	3.91441	-0.80226	-0.427608886466931	-0.46038	-0.45412	-0.48042	-0.31552	0.84119	0.19689	3.0618	-0.85857
"add"	4	-1.37816292183707	0.148570793564431	-0.338943218285781	2.04355837644946	-0.27037	-0.23376	-0.45051	-0.40113	0.19939	1.1782	-14.82924	-4.95545	-0.0740764782405899	-0.08315	-0.07306	-0.07287	-0.06722	0.98683	0.15111	5.70841	-1.14295	-1.32280519743271	-1.42389	-1.24479	-1.3697	-1.25284	0.98944	0.13533	6.81092	-1.79927
"add"	4	-0.577736603200901	0.00887837284244597	-0.195002028504411	2.04355837644946	-0.17021	-0.16493	-0.22204	-0.22283	0.77079	0.28206	-0.53293	-8.95346	-0.0299237210537621	-0.03101	-0.03013	-0.02925	-0.0293	0.99441	0.04407	18.03136	-6.02997	-0.578857871326118	-0.58902	-0.57193	-0.57665	-0.57782	0.99995	0.00404	41.92557	-0.70344
"add"	4	-0.0828068041824737	0.169544159842189	-0.00656278381417383	2.04355837644946	0.0112	0.00865	-0.00154	-0.04456	-4.5315	0.35977	-2.9666	-4.59273	-0.000563328021418175	0.00123	0.00094	0.00045	-0.00487	-4.63587	0.36315	-3.06006	-4.18926	-0.0117284545203397	0.0249	0.01904	0.00772	-0.09858	-4.62392	0.36277	-3.04945	-4.23553
"add"	4	-1.7002224276308	0.131254727835767	-0.404840843814976	2.04355837644946	-0.28938	-0.29147	-0.53675	-0.50177	0.26956	1.44851	-16.89476	-4.29883	-0.102076386055091	-0.10936	-0.11004	-0.09585	-0.09305	0.90176	0.53121	-6.86339	-2.81093	-1.74608852512432	-1.771	-1.78269	-1.74907	-1.6816	0.99065	0.16391	4.89497	-0.99452
"add"	4	-1.13372540925629	0.0733378467266448	-0.303239092493625	2.04355837644946	-0.24239	-0.24914	-0.36525	-0.35618	0.44909	0.85444	-11.61625	-5.90628	-0.0608932880502892	-0.06457	-0.0662	-0.05727	-0.05554	0.98276	0.15114	5.70607	-4.1558	-1.11379660185386	-1.14178	-1.17143	-1.08694	-1.05503	0.99653	0.06777	13.72727	-0.83647
"add"	4	-1.18353076800704	0.200564770842902	-0.331952358691824	2.04355837644946	-0.25599	-0.27292	-0.38667	-0.41222	0.6217	0.79087	-10.84311	-5.89654	-0.0717629775087359	-0.07543	-0.07932	-0.06334	-0.06896	0.84121	0.51239	-6.5027	-4.33357	-1.28913482817448	-1.3033	-1.3753	-1.18823	-1.28972	0.94186	0.31005	-1.47902	-2.80737
"add"	4	-1.32116927170428	0.142708980769385	-0.32444021085773	2.04355837644946	-0.20047	-0.2122	-0.45564	-0.42945	0.12566	1.21534	-15.13962	-9.82075	-0.0688514198362931	-0.06388	-0.06716	-0.07325	-0.07111	0.99198	0.1164	8.31763	-0.58554	-1.23642903377521	-1.08532	-1.14337	-1.38288	-1.33414	0.9624	0.25204	0.59243	-1.47381
"add"	4	-1.26426652858499	0.160629125253763	-0.323467066253577	2.04355837644946	-0.2384	-0.23656	-0.45098	-0.36792	0.29887	1.06614	-13.82986	-6.37212	-0.0690686568893449	-0.07172	-0.07123	-0.07141	-0.06191	0.98338	0.16413	4.88168	-3.43519	-1.24161247177831	-1.23449	-1.22581	-1.35059	-1.15556	0.99409	0.09791	10.04819	-3.088
"add"	4	-1.61929956460372	0.158249516331125	-0.387344370954363	2.04355837644946	-0.28711	-0.27773	-0.48429	-0.50025	0.20244	1.43962	-16.83315	-4.54815	-0.0959150815796017	-0.10511	-0.10221	-0.08613	-0.09021	0.92784	0.43304	-4.82005	-1.92849	-1.65058977611505	-1.7183	-1.66786	-1.57283	-1.64336	0.9943	0.12168	7.87454	-0.39505
"add"	4	-0.881230849842541	0.0636037978692912	-0.252432856378326	2.04355837644946	-0.20363	-0.19223	-0.31144	-0.30244	0.47432	0.63349	-8.62422	-7.35348	-0.0452598474952025	-0.04713	-0.04477	-0.04484	-0.04429	0.99766	0.04227	18.4485	-1.37842	-0.849154014960871	-0.85866	-0.8145	-0.8683	-0.85516	0.99022	0.0864	11.2986	-0.95643
"add"	4	-1.13884089796338	0.133790250925813	-0.304296769444777	2.04355837644946	-0.20178	-0.28016	-0.34364	-0.39161	0.39891	0.87265	-11.82718	-5.06616	-0.0605509925854247	-0.05463	-0.07342	-0.05553	-0.05863	0.98383	0.14313	6.25042	-4.25508	-1.10934327132107	-0.96186	-1.30432	-1.04791	-1.12328	0.98969	0.11426	8.50305	-4.56129
"add"	4	-0.397414253093302	0.0604195733321831	-0.148184306810887	2.04355837644946	-0.13144	-0.12514	-0.17227	-0.1639	0.85416	0.14456	6.15148	-3.75675	-0.0200945631810844	-0.02026	-0.01934	-0.02072	-0.02006	0.98817	0.04118	18.70983	-1.05638	-0.396329693161118	-0.39437	-0.37634	-0.41437	-0.40024	0.98989	0.03806	19.49579	-1.42271
"add"	4	-0.765066904411651	0.236812443006784	-0.233238675070506	2.04355837644946	-0.18944	-0.17023	-0.34714	-0.22615	0.69557	0.38382	-3.61362	-3.45202	-0.0386069243219224	-0.03961	-0.03596	-0.04646	-0.0324	0.96134	0.13677	6.70508	-1.03458	-0.735846985894467	-0.73534	-0.66615	-0.91293	-0.62898	0.98106	0.09573	10.27285	-1.12063
"add"	4	-0.383993469085544	0.144581761967856	-0.174086728416607	2.04355837644946	-0.1964	-0.14517	-0.20411	-0.15067	0.89987	0.15403	5.51639	-2.61039	-0.0238669152966499	-0.02942	-0.02218	-0.0238	-0.02007	0.72585	0.25488	0.48008	-1.67818	-0.47016289018866	-0.57467	-0.432	-0.47778	-0.3962	0.75847	0.23924	1.11361	-1.77611
"add"	4	-0.625771299435292	0.136067300452851	-0.189717904458292	2.04355837644946	-0.14806	-0.09087	-0.24231	-0.27764	0.20391	0.56082	-7.40575	-5.08354	-0.0294464359777051	-0.02937	-0.01912	-0.03279	-0.03651	0.85173	0.24203	0.99771	-1.28754	-0.567405698883693	-0.55068	-0.35473	-0.64398	-0.72023	0.79721	0.28305	-0.56793	-1.63965
"add"	4	-1.92440875769826	0.0174889519112185	-0.423789736931998	2.04355837644946	-0.28582	-0.2894	-0.568	-0.55194	0.09623	1.8608	-19.39944	-5.36642	-0.116135753909703	-0.12364	-0.12495	-0.10902	-0.10693	0.92221	0.54592	-7.13663	-10.93193	-1.9288467526507	-1.92392	-1.94569	-1.94412	-1.90165	0.99996	0.0123	30.79324	-3.96724
