"sim.model"	"fit.model"	"n.muts"	"coes"	"sigma"	"rep"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"s.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"mult"	"mult"	"5"	"0.5"	"0.05"	"38"	"0.51029"	"0.49625"	"0.51009"	"0.47965"	"0.49276"	"0.99914"	"0.04145"	"57.45853"	"-1.51075"
"mult"	"mult"	"5"	"0.5"	"0.05"	"39"	"0.50145"	"0.50251"	"0.49847"	"0.49023"	"0.4886"	"0.99808"	"0.06205"	"44.54922"	"-2.35609"
"mult"	"mult"	"5"	"0.5"	"0.05"	"40"	"0.51356"	"0.50882"	"0.48345"	"0.49438"	"0.52247"	"0.99794"	"0.06518"	"42.97121"	"-5.55573"
"mult"	"mult"	"5"	"0.5"	"0.05"	"41"	"0.48458"	"0.50188"	"0.50567"	"0.4948"	"0.50665"	"0.99924"	"0.03902"	"59.39469"	"-1.89352"
"mult"	"mult"	"5"	"0.5"	"0.05"	"42"	"0.51271"	"0.48242"	"0.51951"	"0.47049"	"0.50384"	"0.99832"	"0.05805"	"46.67865"	"-6.09346"
"mult"	"mult"	"5"	"0.5"	"0.05"	"43"	"0.48661"	"0.51543"	"0.50347"	"0.5085"	"0.51213"	"0.99818"	"0.06135"	"44.90951"	"-2.63943"
"mult"	"mult"	"5"	"0.5"	"0.05"	"44"	"0.49549"	"0.50069"	"0.4892"	"0.51391"	"0.49414"	"0.99835"	"0.05792"	"46.75296"	"-2.70808"
"mult"	"mult"	"5"	"0.5"	"0.05"	"45"	"0.50258"	"0.49757"	"0.48683"	"0.50708"	"0.49878"	"0.99914"	"0.04142"	"57.48002"	"-2.54165"
"mult"	"mult"	"5"	"0.5"	"0.05"	"46"	"0.48658"	"0.48168"	"0.50522"	"0.5174"	"0.49437"	"0.99885"	"0.04762"	"53.0202"	"-5.15155"
"mult"	"mult"	"5"	"0.5"	"0.05"	"47"	"0.50233"	"0.49886"	"0.50453"	"0.48793"	"0.50535"	"0.99896"	"0.04581"	"54.2559"	"-7.94585"
"mult"	"mult"	"5"	"0.5"	"0.05"	"48"	"0.51224"	"0.50316"	"0.48623"	"0.49044"	"0.50438"	"0.99913"	"0.04171"	"57.25875"	"-2.65187"
"mult"	"mult"	"5"	"0.5"	"0.05"	"49"	"0.49541"	"0.50849"	"0.48946"	"0.50976"	"0.51353"	"0.99874"	"0.05119"	"50.70413"	"-5.41572"
"mult"	"mult"	"5"	"0.5"	"0.05"	"50"	"0.49429"	"0.48282"	"0.49729"	"0.51743"	"0.49507"	"0.99829"	"0.05842"	"46.47618"	"-2.82021"
"mult"	"mult"	"5"	"0.5"	"0.05"	"51"	"0.49"	"0.50461"	"0.50591"	"0.50217"	"0.49659"	"0.99923"	"0.03937"	"59.10269"	"-2.38451"
"mult"	"mult"	"5"	"0.5"	"0.05"	"52"	"0.49748"	"0.51615"	"0.50849"	"0.46789"	"0.49063"	"0.99825"	"0.05874"	"46.30258"	"-4.9917"
"mult"	"mult"	"5"	"0.5"	"0.05"	"53"	"0.48106"	"0.49642"	"0.51125"	"0.51547"	"0.51153"	"0.9982"	"0.06034"	"45.44112"	"-4.16693"
"mult"	"mult"	"5"	"0.5"	"0.05"	"54"	"0.48768"	"0.49551"	"0.49303"	"0.49768"	"0.50712"	"0.99838"	"0.05673"	"47.41788"	"-1.68161"
"mult"	"mult"	"5"	"0.5"	"0.05"	"55"	"0.49237"	"0.5023"	"0.50792"	"0.49113"	"0.51125"	"0.99834"	"0.05806"	"46.67351"	"-2.94801"
"mult"	"mult"	"5"	"0.5"	"0.05"	"56"	"0.50832"	"0.50814"	"0.4805"	"0.49141"	"0.49319"	"0.99762"	"0.0688"	"41.24177"	"-2.78603"
"mult"	"mult"	"5"	"0.5"	"0.05"	"57"	"0.47884"	"0.50325"	"0.49972"	"0.49848"	"0.51931"	"0.99866"	"0.05184"	"50.30293"	"-3.49857"
"mult"	"mult"	"5"	"0.5"	"0.05"	"58"	"0.49636"	"0.50251"	"0.47478"	"0.50726"	"0.51772"	"0.99908"	"0.04296"	"56.31688"	"-6.32899"
"mult"	"mult"	"5"	"0.5"	"0.05"	"59"	"0.49846"	"0.49852"	"0.49449"	"0.48635"	"0.51797"	"0.99912"	"0.04212"	"56.94443"	"-4.71445"
"mult"	"mult"	"5"	"0.5"	"0.05"	"60"	"0.50237"	"0.48815"	"0.5057"	"0.50151"	"0.51341"	"0.99851"	"0.05452"	"48.68779"	"-3.81914"
"mult"	"mult"	"5"	"0.5"	"0.05"	"61"	"0.48722"	"0.48832"	"0.49619"	"0.49177"	"0.5218"	"0.99841"	"0.05635"	"47.62932"	"-5.88121"
"mult"	"mult"	"5"	"0.5"	"0.05"	"62"	"0.50745"	"0.49809"	"0.47806"	"0.50939"	"0.50416"	"0.99884"	"0.04802"	"52.7522"	"-4.92754"
"mult"	"mult"	"5"	"0.5"	"0.05"	"63"	"0.50527"	"0.52959"	"0.47827"	"0.50229"	"0.49739"	"0.99807"	"0.06293"	"44.09789"	"-4.55952"
"mult"	"mult"	"5"	"0.5"	"0.05"	"64"	"0.50984"	"0.48554"	"0.50195"	"0.49169"	"0.5198"	"0.99862"	"0.05295"	"49.62581"	"-4.71452"
"mult"	"mult"	"5"	"0.5"	"0.05"	"65"	"0.50887"	"0.49463"	"0.48038"	"0.50753"	"0.49988"	"0.99833"	"0.05772"	"46.86198"	"-5.1424"
"mult"	"mult"	"5"	"0.5"	"0.05"	"66"	"0.49269"	"0.49857"	"0.49003"	"0.49911"	"0.49515"	"0.99784"	"0.06549"	"42.82294"	"-1.78558"
"mult"	"mult"	"5"	"0.5"	"0.05"	"67"	"0.4875"	"0.50348"	"0.51324"	"0.49062"	"0.50239"	"0.99815"	"0.06072"	"45.24398"	"-5.23185"
"mult"	"mult"	"5"	"0.5"	"0.05"	"68"	"0.47877"	"0.49451"	"0.50191"	"0.5208"	"0.50942"	"0.99912"	"0.04184"	"57.15897"	"-3.973"
"mult"	"mult"	"5"	"0.5"	"0.05"	"69"	"0.51498"	"0.51645"	"0.4983"	"0.49493"	"0.48185"	"0.99879"	"0.0495"	"51.77783"	"-6.20169"
"mult"	"mult"	"5"	"0.5"	"0.05"	"70"	"0.50449"	"0.52485"	"0.51831"	"0.50855"	"0.48476"	"0.99638"	"0.08672"	"33.83716"	"-1.89086"
"mult"	"mult"	"5"	"0.5"	"0.05"	"71"	"0.51131"	"0.49912"	"0.51259"	"0.49011"	"0.52113"	"0.99726"	"0.07487"	"38.54016"	"-4.2597"
"mult"	"mult"	"5"	"0.5"	"0.05"	"72"	"0.49618"	"0.48879"	"0.51106"	"0.49716"	"0.50744"	"0.99908"	"0.0434"	"55.98696"	"-3.71956"
"mult"	"mult"	"5"	"0.5"	"0.05"	"73"	"0.50895"	"0.51937"	"0.50919"	"0.50027"	"0.49762"	"0.99753"	"0.0713"	"40.10178"	"-2.19718"
"mult"	"mult"	"5"	"0.5"	"0.05"	"74"	"0.51003"	"0.49934"	"0.47802"	"0.50119"	"0.50628"	"0.9985"	"0.0548"	"48.5255"	"-3.53429"
"mult"	"mult"	"5"	"0.5"	"0.05"	"75"	"0.51575"	"0.4963"	"0.50277"	"0.49374"	"0.50187"	"0.99859"	"0.05343"	"49.33594"	"-2.9656"
"mult"	"mult"	"5"	"0.5"	"0.05"	"76"	"0.51802"	"0.49196"	"0.47361"	"0.51013"	"0.50889"	"0.99801"	"0.06356"	"43.78069"	"-3.38995"
"mult"	"mult"	"5"	"0.5"	"0.05"	"77"	"0.48363"	"0.52577"	"0.48959"	"0.49427"	"0.50626"	"0.99888"	"0.0475"	"53.10051"	"-4.49611"
"mult"	"mult"	"5"	"0.5"	"0.05"	"78"	"0.48933"	"0.49849"	"0.50883"	"0.49761"	"0.51914"	"0.99835"	"0.05772"	"46.86195"	"-4.20807"
"mult"	"mult"	"5"	"0.5"	"0.05"	"79"	"0.48811"	"0.49089"	"0.49954"	"0.49148"	"0.50485"	"0.99818"	"0.05992"	"45.66677"	"-4.96164"
"mult"	"mult"	"5"	"0.5"	"0.05"	"80"	"0.50644"	"0.51066"	"0.48552"	"0.5092"	"0.48687"	"0.99812"	"0.06187"	"44.64037"	"-3.81058"
"mult"	"mult"	"5"	"0.5"	"0.05"	"81"	"0.50218"	"0.50812"	"0.51605"	"0.48828"	"0.50642"	"0.9982"	"0.06044"	"45.38737"	"-5.42301"
"mult"	"mult"	"5"	"0.5"	"0.05"	"82"	"0.48943"	"0.49328"	"0.49318"	"0.49918"	"0.49608"	"0.99774"	"0.06679"	"42.19078"	"-3.09267"
"mult"	"mult"	"5"	"0.5"	"0.05"	"83"	"0.51012"	"0.50206"	"0.49138"	"0.50014"	"0.49427"	"0.99917"	"0.04091"	"57.87457"	"-2.17887"
"mult"	"mult"	"5"	"0.5"	"0.05"	"84"	"0.52026"	"0.52115"	"0.49447"	"0.49417"	"0.48747"	"0.99913"	"0.0422"	"56.88121"	"-1.45398"
"mult"	"mult"	"5"	"0.5"	"0.05"	"85"	"0.47673"	"0.49554"	"0.51208"	"0.50604"	"0.49645"	"0.99907"	"0.0429"	"56.35816"	"-5.33659"
"mult"	"mult"	"5"	"0.5"	"0.05"	"86"	"0.49795"	"0.52224"	"0.4893"	"0.50785"	"0.49766"	"0.99887"	"0.04825"	"52.59761"	"-3.81601"
"mult"	"mult"	"5"	"0.5"	"0.05"	"87"	"0.49345"	"0.50363"	"0.50821"	"0.48489"	"0.51503"	"0.99858"	"0.05362"	"49.22059"	"-4.8287"
"mult"	"mult"	"5"	"0.5"	"0.05"	"88"	"0.5108"	"0.49052"	"0.48376"	"0.49318"	"0.51047"	"0.99903"	"0.04366"	"55.79713"	"-5.47017"
"mult"	"mult"	"5"	"0.5"	"0.05"	"89"	"0.49878"	"0.50287"	"0.50966"	"0.49908"	"0.47357"	"0.99811"	"0.06144"	"44.86355"	"-3.05716"
"mult"	"mult"	"5"	"0.5"	"0.05"	"90"	"0.50963"	"0.50821"	"0.49256"	"0.50561"	"0.49374"	"0.99845"	"0.05552"	"48.10421"	"-6.64978"
"mult"	"mult"	"5"	"0.5"	"0.05"	"91"	"0.51345"	"0.49852"	"0.50114"	"0.48997"	"0.49678"	"0.99843"	"0.05555"	"48.08783"	"-10.19995"
"mult"	"mult"	"5"	"0.5"	"0.05"	"92"	"0.51089"	"0.49124"	"0.47975"	"0.50984"	"0.50286"	"0.99816"	"0.06064"	"45.28242"	"-4.3982"
"mult"	"mult"	"5"	"0.5"	"0.05"	"93"	"0.51945"	"0.50586"	"0.50644"	"0.49243"	"0.4831"	"0.99892"	"0.04676"	"53.60203"	"-2.77017"
"mult"	"mult"	"5"	"0.5"	"0.05"	"94"	"0.48251"	"0.49102"	"0.5107"	"0.50085"	"0.50354"	"0.99903"	"0.04388"	"55.63737"	"-2.97795"
"mult"	"mult"	"5"	"0.5"	"0.05"	"95"	"0.49621"	"0.50239"	"0.4965"	"0.51397"	"0.48496"	"0.99859"	"0.05353"	"49.27612"	"-3.35279"
"mult"	"mult"	"5"	"0.5"	"0.05"	"96"	"0.52237"	"0.51669"	"0.50107"	"0.51097"	"0.45688"	"0.99853"	"0.05442"	"48.74683"	"-7.69954"
"mult"	"mult"	"5"	"0.5"	"0.05"	"97"	"0.48575"	"0.50361"	"0.51178"	"0.49257"	"0.49526"	"0.99845"	"0.05554"	"48.09674"	"-3.62688"
"mult"	"mult"	"5"	"0.5"	"0.05"	"98"	"0.50349"	"0.50526"	"0.51834"	"0.49376"	"0.51701"	"0.99728"	"0.07476"	"38.5847"	"-3.92949"
"mult"	"mult"	"5"	"0.5"	"0.05"	"99"	"0.49604"	"0.4849"	"0.49085"	"0.50831"	"0.52493"	"0.99854"	"0.05435"	"48.7853"	"-4.46116"
"mult"	"mult"	"5"	"0.5"	"0.05"	"100"	"0.48135"	"0.50519"	"0.50898"	"0.48496"	"0.49411"	"0.99795"	"0.06354"	"43.78712"	"-6.00802"
"mult"	"mult"	"5"	"0.5"	"0.08"	"1"	"0.51572"	"0.47074"	"0.49393"	"0.50189"	"0.48276"	"0.99379"	"0.1109"	"25.9658"	"-4.89854"
"mult"	"mult"	"5"	"0.5"	"0.08"	"2"	"0.51163"	"0.51457"	"0.49315"	"0.45394"	"0.49432"	"0.99533"	"0.09654"	"30.40435"	"-5.85648"
"mult"	"mult"	"5"	"0.5"	"0.08"	"3"	"0.50047"	"0.46808"	"0.51154"	"0.50206"	"0.49453"	"0.99644"	"0.0839"	"34.89515"	"-4.70887"
"mult"	"mult"	"5"	"0.5"	"0.08"	"4"	"0.494"	"0.50922"	"0.49036"	"0.50319"	"0.48767"	"0.99685"	"0.0789"	"36.86107"	"-2.40113"
"mult"	"mult"	"5"	"0.5"	"0.08"	"5"	"0.49632"	"0.48788"	"0.53582"	"0.49539"	"0.50876"	"0.99592"	"0.09089"	"32.33257"	"-7.69948"
"mult"	"mult"	"5"	"0.5"	"0.08"	"6"	"0.51252"	"0.4896"	"0.52999"	"0.5125"	"0.49892"	"0.99449"	"0.10683"	"27.16388"	"-4.75255"
"mult"	"mult"	"5"	"0.5"	"0.08"	"7"	"0.52455"	"0.51837"	"0.46244"	"0.50113"	"0.50504"	"0.99644"	"0.08463"	"34.61813"	"-5.11668"
"mult"	"mult"	"5"	"0.5"	"0.08"	"8"	"0.5178"	"0.48495"	"0.5029"	"0.53895"	"0.48729"	"0.99505"	"0.10121"	"28.89065"	"-5.96743"
"mult"	"mult"	"5"	"0.5"	"0.08"	"9"	"0.46379"	"0.51003"	"0.52578"	"0.49079"	"0.53628"	"0.99574"	"0.09266"	"31.71545"	"-6.98728"
"mult"	"mult"	"5"	"0.5"	"0.08"	"10"	"0.48199"	"0.48387"	"0.48464"	"0.51222"	"0.49722"	"0.99627"	"0.08502"	"34.46953"	"-2.48323"
"mult"	"mult"	"5"	"0.5"	"0.08"	"11"	"0.49647"	"0.49302"	"0.4966"	"0.50839"	"0.53059"	"0.99774"	"0.06898"	"41.16054"	"-3.12383"
"mult"	"mult"	"5"	"0.5"	"0.08"	"12"	"0.51342"	"0.49576"	"0.50297"	"0.49291"	"0.50969"	"0.99619"	"0.08761"	"33.50798"	"-1.49244"
"mult"	"mult"	"5"	"0.5"	"0.08"	"13"	"0.51606"	"0.49565"	"0.50773"	"0.48229"	"0.49612"	"0.99575"	"0.0926"	"31.73562"	"-3.10587"
"mult"	"mult"	"5"	"0.5"	"0.08"	"14"	"0.49373"	"0.51092"	"0.50223"	"0.50591"	"0.48791"	"0.99719"	"0.07544"	"38.29368"	"-1.54511"
"mult"	"mult"	"5"	"0.5"	"0.08"	"15"	"0.52747"	"0.52431"	"0.49362"	"0.49441"	"0.48389"	"0.99702"	"0.07843"	"37.0529"	"-4.09534"
"mult"	"mult"	"5"	"0.5"	"0.08"	"16"	"0.5272"	"0.48533"	"0.48426"	"0.50573"	"0.50433"	"0.99752"	"0.07108"	"40.20172"	"-1.00453"
"mult"	"mult"	"5"	"0.5"	"0.08"	"17"	"0.49379"	"0.53217"	"0.49323"	"0.53649"	"0.48435"	"0.99174"	"0.12876"	"21.18658"	"-5.73348"
"mult"	"mult"	"5"	"0.5"	"0.08"	"18"	"0.4715"	"0.51703"	"0.4852"	"0.50571"	"0.49633"	"0.99573"	"0.09295"	"31.6151"	"-4.23884"
"mult"	"mult"	"5"	"0.5"	"0.08"	"19"	"0.51059"	"0.49998"	"0.47549"	"0.49385"	"0.49837"	"0.99649"	"0.08333"	"35.11148"	"-6.77487"
"mult"	"mult"	"5"	"0.5"	"0.08"	"20"	"0.48871"	"0.48652"	"0.51732"	"0.49618"	"0.49129"	"0.99631"	"0.08551"	"34.28488"	"-3.87288"
"mult"	"mult"	"5"	"0.5"	"0.08"	"21"	"0.49364"	"0.49046"	"0.50214"	"0.52349"	"0.5116"	"0.99529"	"0.09701"	"30.24758"	"-8.6668"
"mult"	"mult"	"5"	"0.5"	"0.08"	"22"	"0.50852"	"0.46932"	"0.48911"	"0.49964"	"0.53357"	"0.99784"	"0.0657"	"42.71664"	"-3.79851"
"mult"	"mult"	"5"	"0.5"	"0.08"	"23"	"0.48127"	"0.50288"	"0.4993"	"0.47467"	"0.51918"	"0.99404"	"0.10885"	"26.56447"	"-4.42975"
"mult"	"mult"	"5"	"0.5"	"0.08"	"24"	"0.50795"	"0.47298"	"0.50905"	"0.50596"	"0.49663"	"0.99572"	"0.093"	"31.5987"	"-4.7503"
"mult"	"mult"	"5"	"0.5"	"0.08"	"25"	"0.51617"	"0.52353"	"0.51228"	"0.46059"	"0.49963"	"0.99374"	"0.1112"	"25.87894"	"-3.02847"
"mult"	"mult"	"5"	"0.5"	"0.08"	"26"	"0.4795"	"0.50231"	"0.49709"	"0.51156"	"0.49151"	"0.99443"	"0.10654"	"27.24884"	"-3.71662"
"mult"	"mult"	"5"	"0.5"	"0.08"	"27"	"0.49686"	"0.51172"	"0.49159"	"0.49989"	"0.52554"	"0.99804"	"0.06348"	"43.81902"	"-2.62738"
"mult"	"mult"	"5"	"0.5"	"0.08"	"28"	"0.49117"	"0.49757"	"0.51287"	"0.49992"	"0.47977"	"0.99624"	"0.08654"	"33.90254"	"-1.8245"
"mult"	"mult"	"5"	"0.5"	"0.08"	"29"	"0.47842"	"0.48892"	"0.46448"	"0.53006"	"0.51781"	"0.99394"	"0.10928"	"26.43725"	"-5.90432"
"mult"	"mult"	"5"	"0.5"	"0.08"	"30"	"0.51249"	"0.48232"	"0.51593"	"0.46898"	"0.49953"	"0.99348"	"0.11348"	"25.22965"	"-7.04894"
"mult"	"mult"	"5"	"0.5"	"0.08"	"31"	"0.46768"	"0.5363"	"0.47698"	"0.50924"	"0.50825"	"0.99589"	"0.09095"	"32.31377"	"-3.69734"
"mult"	"mult"	"5"	"0.5"	"0.08"	"32"	"0.51564"	"0.53152"	"0.4977"	"0.47582"	"0.52587"	"0.99532"	"0.09915"	"29.54824"	"-4.62113"
"mult"	"mult"	"5"	"0.5"	"0.08"	"33"	"0.47591"	"0.48695"	"0.49202"	"0.51854"	"0.49671"	"0.99646"	"0.08344"	"35.06902"	"-1.98287"
"mult"	"mult"	"5"	"0.5"	"0.08"	"34"	"0.51432"	"0.47521"	"0.51605"	"0.51182"	"0.49424"	"0.99732"	"0.07342"	"39.16491"	"-5.11968"
"mult"	"mult"	"5"	"0.5"	"0.08"	"35"	"0.5074"	"0.49057"	"0.53707"	"0.47468"	"0.47848"	"0.99774"	"0.06718"	"42.00837"	"-10.58423"
"mult"	"mult"	"5"	"0.5"	"0.08"	"36"	"0.49121"	"0.49247"	"0.51095"	"0.50407"	"0.51742"	"0.99662"	"0.08327"	"35.13523"	"-1.58067"
"mult"	"mult"	"5"	"0.5"	"0.08"	"37"	"0.51106"	"0.50336"	"0.53078"	"0.51482"	"0.50822"	"0.99117"	"0.13553"	"19.5481"	"-5.43528"
"mult"	"mult"	"5"	"0.5"	"0.08"	"38"	"0.48569"	"0.4745"	"0.51552"	"0.51153"	"0.52088"	"0.99591"	"0.09134"	"32.17458"	"-6.14388"
"mult"	"mult"	"5"	"0.5"	"0.08"	"39"	"0.52277"	"0.52733"	"0.48989"	"0.50813"	"0.48064"	"0.99376"	"0.1115"	"25.79359"	"-6.77845"
"mult"	"mult"	"5"	"0.5"	"0.08"	"40"	"0.51133"	"0.47406"	"0.52971"	"0.49578"	"0.51884"	"0.99691"	"0.07888"	"36.86946"	"-8.63422"
"mult"	"mult"	"5"	"0.5"	"0.08"	"41"	"0.50384"	"0.4998"	"0.50886"	"0.48631"	"0.5079"	"0.9977"	"0.06822"	"41.51463"	"-2.83225"
"mult"	"mult"	"5"	"0.5"	"0.08"	"42"	"0.51624"	"0.51312"	"0.48855"	"0.49573"	"0.49985"	"0.99509"	"0.09931"	"29.49702"	"-3.1094"
"mult"	"mult"	"5"	"0.5"	"0.08"	"43"	"0.49873"	"0.49905"	"0.50076"	"0.47569"	"0.52172"	"0.99589"	"0.09136"	"32.16681"	"-2.28831"
"mult"	"mult"	"5"	"0.5"	"0.08"	"44"	"0.49855"	"0.49531"	"0.48908"	"0.51961"	"0.48324"	"0.99731"	"0.07375"	"39.0191"	"-1.89429"
"mult"	"mult"	"5"	"0.5"	"0.08"	"45"	"0.55456"	"0.49518"	"0.48789"	"0.47115"	"0.52031"	"0.99501"	"0.10152"	"28.7935"	"-4.03717"
"mult"	"mult"	"5"	"0.5"	"0.08"	"46"	"0.52909"	"0.47911"	"0.47498"	"0.4913"	"0.52879"	"0.9962"	"0.08779"	"33.44248"	"-4.16951"
"mult"	"mult"	"5"	"0.5"	"0.08"	"47"	"0.53942"	"0.474"	"0.50978"	"0.46188"	"0.50415"	"0.99559"	"0.09489"	"30.95583"	"-5.50341"
"mult"	"mult"	"5"	"0.5"	"0.08"	"48"	"0.50753"	"0.50009"	"0.4999"	"0.49581"	"0.50697"	"0.9972"	"0.0752"	"38.39817"	"-4.63262"
"mult"	"mult"	"5"	"0.5"	"0.08"	"49"	"0.47443"	"0.48899"	"0.50441"	"0.49701"	"0.51685"	"0.99607"	"0.08799"	"33.37071"	"-7.2837"
"mult"	"mult"	"5"	"0.5"	"0.08"	"50"	"0.51251"	"0.48592"	"0.48661"	"0.5243"	"0.49287"	"0.99588"	"0.09089"	"32.33383"	"-3.93811"
"mult"	"mult"	"5"	"0.5"	"0.08"	"51"	"0.51515"	"0.49901"	"0.49874"	"0.50189"	"0.47167"	"0.99787"	"0.06507"	"43.02926"	"-3.93577"
"mult"	"mult"	"5"	"0.5"	"0.08"	"52"	"0.50812"	"0.50371"	"0.51643"	"0.49153"	"0.48052"	"0.99567"	"0.09367"	"31.36779"	"-3.26017"
"mult"	"mult"	"5"	"0.5"	"0.08"	"53"	"0.51728"	"0.49489"	"0.50061"	"0.4883"	"0.48809"	"0.99654"	"0.08343"	"35.07256"	"-2.81128"
"mult"	"mult"	"5"	"0.5"	"0.08"	"54"	"0.46299"	"0.50989"	"0.52788"	"0.52102"	"0.48154"	"0.99577"	"0.0923"	"31.84214"	"-3.2804"
"mult"	"mult"	"5"	"0.5"	"0.08"	"55"	"0.49309"	"0.51327"	"0.47616"	"0.48479"	"0.48579"	"0.99491"	"0.09989"	"29.31195"	"-4.03368"
"mult"	"mult"	"5"	"0.5"	"0.08"	"56"	"0.48866"	"0.51821"	"0.50989"	"0.50149"	"0.52664"	"0.99339"	"0.11586"	"24.56479"	"-8.54795"
"mult"	"mult"	"5"	"0.5"	"0.08"	"57"	"0.50844"	"0.50657"	"0.48079"	"0.49824"	"0.53661"	"0.99761"	"0.06976"	"40.80157"	"-7.57452"
"mult"	"mult"	"5"	"0.5"	"0.08"	"58"	"0.50562"	"0.50031"	"0.48096"	"0.51276"	"0.49819"	"0.99852"	"0.0547"	"48.58175"	"-2.22694"
"mult"	"mult"	"5"	"0.5"	"0.08"	"59"	"0.49145"	"0.51859"	"0.51057"	"0.46483"	"0.50709"	"0.99617"	"0.08746"	"33.5651"	"-3.76957"
"mult"	"mult"	"5"	"0.5"	"0.08"	"60"	"0.48229"	"0.49453"	"0.4944"	"0.49309"	"0.50667"	"0.9956"	"0.09313"	"31.55346"	"-3.26847"
"mult"	"mult"	"5"	"0.5"	"0.08"	"61"	"0.49229"	"0.5012"	"0.50402"	"0.50977"	"0.47119"	"0.99779"	"0.06641"	"42.37467"	"-4.23442"
"mult"	"mult"	"5"	"0.5"	"0.08"	"62"	"0.48439"	"0.50099"	"0.50772"	"0.49339"	"0.51912"	"0.99805"	"0.06296"	"44.08387"	"-1.90904"
"mult"	"mult"	"5"	"0.5"	"0.08"	"63"	"0.50038"	"0.51405"	"0.53316"	"0.48101"	"0.50247"	"0.99456"	"0.10502"	"27.70939"	"-6.56797"
"mult"	"mult"	"5"	"0.5"	"0.08"	"64"	"0.47367"	"0.49046"	"0.48794"	"0.51686"	"0.50724"	"0.99747"	"0.07095"	"40.25984"	"-1.95572"
"mult"	"mult"	"5"	"0.5"	"0.08"	"65"	"0.51647"	"0.46363"	"0.49116"	"0.51408"	"0.51611"	"0.99765"	"0.06799"	"41.62471"	"-5.48268"
"mult"	"mult"	"5"	"0.5"	"0.08"	"66"	"0.50244"	"0.48735"	"0.49775"	"0.50618"	"0.56067"	"0.99489"	"0.10265"	"28.43952"	"-10.11221"
"mult"	"mult"	"5"	"0.5"	"0.08"	"67"	"0.50545"	"0.51431"	"0.49389"	"0.479"	"0.51172"	"0.99755"	"0.07081"	"40.32203"	"-4.17486"
"mult"	"mult"	"5"	"0.5"	"0.08"	"68"	"0.49475"	"0.47551"	"0.51294"	"0.55053"	"0.47469"	"0.99779"	"0.06738"	"41.90889"	"-4.13245"
"mult"	"mult"	"5"	"0.5"	"0.08"	"69"	"0.45632"	"0.49001"	"0.50255"	"0.51376"	"0.49708"	"0.99339"	"0.11491"	"24.83054"	"-4.90405"
"mult"	"mult"	"5"	"0.5"	"0.08"	"70"	"0.52002"	"0.52394"	"0.4744"	"0.50126"	"0.47729"	"0.99791"	"0.06454"	"43.28767"	"-1.71671"
"mult"	"mult"	"5"	"0.5"	"0.08"	"71"	"0.51475"	"0.50753"	"0.49537"	"0.51793"	"0.5338"	"0.99347"	"0.11794"	"23.99589"	"-3.70675"
"mult"	"mult"	"5"	"0.5"	"0.08"	"72"	"0.51612"	"0.503"	"0.50849"	"0.49815"	"0.50134"	"0.99736"	"0.07392"	"38.94653"	"-1.00199"
"mult"	"mult"	"5"	"0.5"	"0.08"	"73"	"0.51634"	"0.49918"	"0.50623"	"0.49071"	"0.51409"	"0.9953"	"0.09721"	"30.18369"	"-7.69389"
"mult"	"mult"	"5"	"0.5"	"0.08"	"74"	"0.48023"	"0.5344"	"0.49678"	"0.51897"	"0.4778"	"0.9974"	"0.07212"	"39.73362"	"-5.18604"
"mult"	"mult"	"5"	"0.5"	"0.08"	"75"	"0.48758"	"0.5179"	"0.54589"	"0.47649"	"0.51774"	"0.99545"	"0.09713"	"30.20923"	"-3.66352"
"mult"	"mult"	"5"	"0.5"	"0.08"	"76"	"0.5146"	"0.48595"	"0.50182"	"0.50354"	"0.49465"	"0.99774"	"0.06715"	"42.02128"	"-4.25049"
"mult"	"mult"	"5"	"0.5"	"0.08"	"77"	"0.5073"	"0.49168"	"0.47658"	"0.48293"	"0.51255"	"0.99546"	"0.09474"	"31.00458"	"-6.5009"
"mult"	"mult"	"5"	"0.5"	"0.08"	"78"	"0.53259"	"0.48074"	"0.48694"	"0.50742"	"0.48412"	"0.9956"	"0.0948"	"30.98572"	"-4.7909"
"mult"	"mult"	"5"	"0.5"	"0.08"	"79"	"0.52043"	"0.50919"	"0.52017"	"0.50289"	"0.49033"	"0.99228"	"0.12581"	"21.92998"	"-2.87149"
"mult"	"mult"	"5"	"0.5"	"0.08"	"80"	"0.47368"	"0.52139"	"0.51123"	"0.48762"	"0.54996"	"0.99652"	"0.08535"	"34.34766"	"-5.36476"
"mult"	"mult"	"5"	"0.5"	"0.08"	"81"	"0.47815"	"0.50205"	"0.49479"	"0.51266"	"0.48336"	"0.99606"	"0.08822"	"33.28832"	"-1.67963"
"mult"	"mult"	"5"	"0.5"	"0.08"	"82"	"0.51894"	"0.49223"	"0.48141"	"0.5137"	"0.51232"	"0.99675"	"0.0812"	"35.94049"	"-6.61655"
"mult"	"mult"	"5"	"0.5"	"0.08"	"83"	"0.49258"	"0.49687"	"0.49303"	"0.51881"	"0.49175"	"0.99807"	"0.06252"	"44.30893"	"-5.21458"
"mult"	"mult"	"5"	"0.5"	"0.08"	"84"	"0.46749"	"0.50736"	"0.49143"	"0.50989"	"0.51866"	"0.99792"	"0.0646"	"43.25885"	"-4.83764"
