"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"5"	"0.5"	"0.02"	"1"	"87"	"MLE"	"0.98128"	"0.49582"	"0.51151"	"0.54402"	"0.50096"	"0.50094"	"0.97434"	"0.02276"	"76.64441"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"88"	"MLE"	"1.01732"	"0.47267"	"0.47537"	"0.4623"	"0.51593"	"0.51595"	"0.98021"	"0.02083"	"79.47824"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"89"	"MLE"	"0.98168"	"0.46425"	"0.54675"	"0.543"	"0.53505"	"0.48146"	"0.98035"	"0.0212"	"78.91822"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"90"	"MLE"	"1.00649"	"0.50093"	"0.52912"	"0.50478"	"0.4955"	"0.46156"	"0.96923"	"0.025"	"73.63816"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"91"	"MLE"	"1.02487"	"0.49612"	"0.49857"	"0.44779"	"0.46228"	"0.49369"	"0.98233"	"0.02023"	"80.41516"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"92"	"MLE"	"0.99596"	"0.50303"	"0.50031"	"0.50998"	"0.51133"	"0.48476"	"0.98165"	"0.0192"	"82.09174"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"93"	"MLE"	"1.00387"	"0.48268"	"0.51175"	"0.49971"	"0.51388"	"0.4559"	"0.97645"	"0.02319"	"76.04137"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"94"	"MLE"	"1.02384"	"0.51608"	"0.50999"	"0.47174"	"0.46113"	"0.45596"	"0.97657"	"0.02279"	"76.60264"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"95"	"MLE"	"0.98966"	"0.51059"	"0.49117"	"0.48783"	"0.52822"	"0.50951"	"0.98479"	"0.01806"	"84.03874"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"96"	"MLE"	"1.01005"	"0.47189"	"0.48234"	"0.46566"	"0.51078"	"0.50498"	"0.97045"	"0.02598"	"72.40578"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"97"	"MLE"	"1.00356"	"0.50063"	"0.49775"	"0.50405"	"0.45105"	"0.52334"	"0.98307"	"0.01894"	"82.51535"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"98"	"MLE"	"0.99559"	"0.51548"	"0.4972"	"0.51379"	"0.51147"	"0.47353"	"0.98243"	"0.01927"	"81.97586"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"99"	"MLE"	"0.95403"	"0.56387"	"0.53188"	"0.55963"	"0.53311"	"0.50338"	"0.96714"	"0.02629"	"72.02877"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"100"	"MLE"	"0.98589"	"0.51288"	"0.53"	"0.51666"	"0.49479"	"0.51501"	"0.98885"	"0.01533"	"89.29472"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"1"	"MLE"	"1.06693"	"0.45406"	"0.43961"	"0.48519"	"0.47337"	"0.37651"	"0.8665"	"0.05974"	"45.76069"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"2"	"MLE"	"0.99926"	"0.49673"	"0.53859"	"0.46619"	"0.49751"	"0.5148"	"0.90224"	"0.0481"	"52.69614"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"3"	"MLE"	"1.01597"	"0.4859"	"0.58507"	"0.44164"	"0.52274"	"0.45605"	"0.85792"	"0.0542"	"48.87865"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"4"	"MLE"	"0.98691"	"0.46307"	"0.61121"	"0.53438"	"0.37478"	"0.51813"	"0.8723"	"0.05495"	"48.43662"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"5"	"MLE"	"1.00094"	"0.50026"	"0.52354"	"0.51076"	"0.41064"	"0.5709"	"0.91481"	"0.04684"	"53.54922"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"6"	"MLE"	"1.00685"	"0.52598"	"0.56"	"0.32145"	"0.54308"	"0.46971"	"0.78843"	"0.0691"	"41.10623"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"7"	"MLE"	"1.03202"	"0.48244"	"0.48452"	"0.51884"	"0.44505"	"0.47588"	"0.86863"	"0.05387"	"49.0707"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"8"	"MLE"	"1.02031"	"0.48506"	"0.38749"	"0.50558"	"0.45477"	"0.47841"	"0.84226"	"0.05794"	"46.74243"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"9"	"MLE"	"0.91024"	"0.64257"	"0.49466"	"0.50797"	"0.58683"	"0.53375"	"0.8436"	"0.05942"	"45.93504"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"10"	"MLE"	"1.01632"	"0.46733"	"0.50552"	"0.44497"	"0.41358"	"0.58111"	"0.8828"	"0.05168"	"50.40189"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"11"	"MLE"	"0.99605"	"0.47706"	"0.43791"	"0.51843"	"0.52957"	"0.49883"	"0.94291"	"0.03961"	"58.90984"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"12"	"MLE"	"0.99074"	"0.52523"	"0.43924"	"0.49446"	"0.52322"	"0.45478"	"0.8935"	"0.05065"	"51.04484"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"13"	"MLE"	"0.96888"	"0.50698"	"0.50563"	"0.50781"	"0.53943"	"0.46308"	"0.89759"	"0.05079"	"50.95659"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"14"	"MLE"	"1.02758"	"0.48389"	"0.48627"	"0.51095"	"0.53585"	"0.45027"	"0.8988"	"0.04952"	"51.76299"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"15"	"MLE"	"1.05441"	"0.4771"	"0.41252"	"0.50893"	"0.42837"	"0.41876"	"0.91117"	"0.04933"	"51.89044"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"16"	"MLE"	"0.99385"	"0.52982"	"0.43137"	"0.52998"	"0.50197"	"0.49754"	"0.8843"	"0.05123"	"50.67981"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"17"	"MLE"	"0.88109"	"0.59619"	"0.51671"	"0.63315"	"0.37728"	"0.42913"	"0.27216"	"0.12142"	"23.06672"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"18"	"MLE"	"0.98637"	"0.49574"	"0.38887"	"0.5361"	"0.45696"	"0.52886"	"0.92195"	"0.04426"	"55.36199"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"19"	"MLE"	"0.85796"	"0.55365"	"0.46995"	"0.45997"	"0.67395"	"0.66622"	"0.64201"	"0.08599"	"34.10843"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"20"	"MLE"	"0.99551"	"0.53361"	"0.46749"	"0.51819"	"0.469"	"0.51805"	"0.89836"	"0.04643"	"53.82704"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"21"	"MLE"	"1.07639"	"0.42265"	"0.44708"	"0.41169"	"0.35528"	"0.46751"	"0.89437"	"0.05534"	"48.20881"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"22"	"MLE"	"0.99545"	"0.51288"	"0.57616"	"0.49784"	"0.51058"	"0.45699"	"0.86332"	"0.05693"	"47.30499"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"23"	"MLE"	"1.10001"	"0.48446"	"0.48631"	"0.4072"	"0.40264"	"0.36338"	"0.86165"	"0.06103"	"45.07588"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"24"	"MLE"	"1.07614"	"0.39359"	"0.40034"	"0.50466"	"0.38397"	"0.48913"	"0.89638"	"0.05513"	"48.33176"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"25"	"MLE"	"0.98546"	"0.5168"	"0.52962"	"0.57666"	"0.62647"	"0.38633"	"0.92712"	"0.04255"	"56.61866"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"26"	"MLE"	"0.9931"	"0.52654"	"0.35694"	"0.60569"	"0.51854"	"0.41592"	"0.81522"	"0.06276"	"44.18581"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"27"	"MLE"	"1.019"	"0.54253"	"0.31825"	"0.49051"	"0.52501"	"0.49171"	"0.92521"	"0.04319"	"56.13928"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"28"	"MLE"	"0.97556"	"0.54183"	"0.5931"	"0.47803"	"0.47148"	"0.4829"	"0.90483"	"0.04646"	"53.80508"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"29"	"MLE"	"1.00783"	"0.49992"	"0.39123"	"0.46654"	"0.55235"	"0.50817"	"0.8779"	"0.05222"	"50.06649"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"30"	"MLE"	"1.03056"	"0.4667"	"0.45556"	"0.45435"	"0.51169"	"0.44687"	"0.8977"	"0.05123"	"50.67972"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"31"	"MLE"	"0.91315"	"0.55743"	"0.58035"	"0.48144"	"0.56884"	"0.57134"	"0.84424"	"0.06361"	"43.75276"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"32"	"MLE"	"0.96982"	"0.45878"	"0.55116"	"0.48357"	"0.5369"	"0.58455"	"0.89055"	"0.05355"	"49.26527"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"33"	"MLE"	"1.02991"	"0.38596"	"0.49145"	"0.40876"	"0.42624"	"0.56169"	"0.86684"	"0.06008"	"45.57957"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"34"	"MLE"	"1.01466"	"0.55981"	"0.43157"	"0.48234"	"0.51333"	"0.47818"	"0.90114"	"0.04747"	"53.12053"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"35"	"MLE"	"1.03457"	"0.39721"	"0.48285"	"0.46206"	"0.53714"	"0.49546"	"0.91025"	"0.05087"	"50.90572"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"36"	"MLE"	"0.99331"	"0.36997"	"0.47359"	"0.57724"	"0.52546"	"0.51953"	"0.83427"	"0.06476"	"43.1791"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"37"	"MLE"	"1.05673"	"0.54048"	"0.40757"	"0.49449"	"0.46059"	"0.45243"	"0.87953"	"0.05332"	"49.39968"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"38"	"MLE"	"0.99613"	"0.51334"	"0.46548"	"0.45661"	"0.48984"	"0.53954"	"0.91802"	"0.04613"	"54.03595"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"39"	"MLE"	"0.97824"	"0.47839"	"0.5104"	"0.5721"	"0.52515"	"0.54254"	"0.87073"	"0.05134"	"50.60869"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"40"	"MLE"	"1.06582"	"0.45175"	"0.45766"	"0.47231"	"0.3426"	"0.47063"	"0.86676"	"0.06074"	"45.23042"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"41"	"MLE"	"0.9673"	"0.53671"	"0.59178"	"0.61335"	"0.45369"	"0.56935"	"0.88448"	"0.05168"	"50.40167"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"42"	"MLE"	"0.96851"	"0.55804"	"0.48626"	"0.56784"	"0.43389"	"0.54634"	"0.89813"	"0.04718"	"53.31414"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"43"	"MLE"	"1.08114"	"0.4149"	"0.47606"	"0.42745"	"0.50759"	"0.39188"	"0.86066"	"0.05803"	"46.69342"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"44"	"MLE"	"0.94019"	"0.50967"	"0.53276"	"0.55647"	"0.5017"	"0.5967"	"0.85574"	"0.06062"	"45.29509"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"45"	"MLE"	"0.95204"	"0.58804"	"0.45237"	"0.55887"	"0.54266"	"0.48216"	"0.89757"	"0.04739"	"53.17634"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"46"	"MLE"	"0.97647"	"0.56244"	"0.4966"	"0.61056"	"0.33177"	"0.53084"	"0.78537"	"0.06311"	"44.00623"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"47"	"MLE"	"1.05888"	"0.46685"	"0.42315"	"0.45388"	"0.46719"	"0.44722"	"0.9199"	"0.04625"	"53.95017"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"48"	"MLE"	"1.00603"	"0.60237"	"0.39494"	"0.40072"	"0.52465"	"0.56565"	"0.85813"	"0.05998"	"45.63431"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"49"	"MLE"	"1.03875"	"0.53478"	"0.39479"	"0.47744"	"0.49964"	"0.46626"	"0.88048"	"0.05488"	"48.47592"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"50"	"MLE"	"0.97362"	"0.54081"	"0.43965"	"0.62103"	"0.52313"	"0.43374"	"0.88296"	"0.05135"	"50.6035"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"51"	"MLE"	"1.04988"	"0.45252"	"0.47414"	"0.4477"	"0.38083"	"0.51894"	"0.86845"	"0.05594"	"47.86609"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"52"	"MLE"	"1.06521"	"0.39828"	"0.41818"	"0.35047"	"0.52487"	"0.45691"	"0.85112"	"0.0654"	"42.86731"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"53"	"MLE"	"0.97138"	"0.46382"	"0.47191"	"0.52634"	"0.62834"	"0.52688"	"0.88595"	"0.05022"	"51.31892"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"54"	"MLE"	"1.02481"	"0.55138"	"0.39847"	"0.46463"	"0.51755"	"0.53361"	"0.84499"	"0.06059"	"45.30754"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"55"	"MLE"	"0.95747"	"0.49813"	"0.532"	"0.49969"	"0.58033"	"0.57179"	"0.91198"	"0.04338"	"56.00033"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"56"	"MLE"	"1.02948"	"0.43971"	"0.48083"	"0.53369"	"0.43979"	"0.52708"	"0.86866"	"0.05581"	"47.94023"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"57"	"MLE"	"0.98914"	"0.54005"	"0.40226"	"0.55569"	"0.53009"	"0.45568"	"0.85118"	"0.05667"	"47.45026"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"58"	"MLE"	"1.04042"	"0.41795"	"0.55827"	"0.51911"	"0.44324"	"0.47273"	"0.92131"	"0.04307"	"56.2332"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"59"	"MLE"	"1.01715"	"0.41284"	"0.52244"	"0.46109"	"0.5385"	"0.51589"	"0.93392"	"0.03953"	"58.97497"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"60"	"MLE"	"0.97589"	"0.52699"	"0.53856"	"0.54697"	"0.45424"	"0.51984"	"0.90653"	"0.0491"	"52.03699"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"61"	"MLE"	"1.02957"	"0.45536"	"0.55991"	"0.38907"	"0.42808"	"0.54033"	"0.92718"	"0.04111"	"57.72044"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"62"	"MLE"	"1.02392"	"0.52098"	"0.37659"	"0.55678"	"0.29599"	"0.48516"	"0.71714"	"0.08756"	"33.52953"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"63"	"MLE"	"1.00318"	"0.53409"	"0.41467"	"0.55465"	"0.49418"	"0.49886"	"0.88591"	"0.05495"	"48.43502"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"64"	"MLE"	"1.0122"	"0.47892"	"0.5622"	"0.46948"	"0.46861"	"0.46928"	"0.91388"	"0.04293"	"56.33459"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"65"	"MLE"	"0.97317"	"0.45247"	"0.46412"	"0.64077"	"0.52419"	"0.47462"	"0.84859"	"0.0574"	"47.03989"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"66"	"MLE"	"1.00343"	"0.47543"	"0.51715"	"0.38152"	"0.52672"	"0.50718"	"0.88439"	"0.0592"	"46.05394"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"67"	"MLE"	"0.93613"	"0.58684"	"0.4234"	"0.57782"	"0.57673"	"0.56934"	"0.81517"	"0.06743"	"41.88822"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"68"	"MLE"	"0.99163"	"0.36198"	"0.486"	"0.5115"	"0.49861"	"0.55859"	"0.83102"	"0.05762"	"46.91943"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"69"	"MLE"	"0.99866"	"0.52911"	"0.52781"	"0.5361"	"0.45086"	"0.46322"	"0.92741"	"0.04514"	"54.73252"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"70"	"MLE"	"1.0121"	"0.54645"	"0.45809"	"0.60117"	"0.33404"	"0.52203"	"0.85437"	"0.05472"	"48.57082"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"71"	"MLE"	"0.99355"	"0.55586"	"0.48846"	"0.52433"	"0.4569"	"0.49959"	"0.89958"	"0.0518"	"50.3284"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"72"	"MLE"	"1.05088"	"0.45728"	"0.38495"	"0.48862"	"0.42092"	"0.48525"	"0.84873"	"0.05766"	"46.89341"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"73"	"MLE"	"0.98998"	"0.49797"	"0.47183"	"0.39919"	"0.48053"	"0.47179"	"0.84555"	"0.06342"	"43.85153"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"74"	"MLE"	"1.01243"	"0.423"	"0.47778"	"0.51039"	"0.47639"	"0.55822"	"0.82608"	"0.06001"	"45.61873"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"75"	"MLE"	"0.98354"	"0.48172"	"0.50748"	"0.50815"	"0.32921"	"0.57052"	"0.83732"	"0.07179"	"39.8801"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"76"	"MLE"	"0.98357"	"0.47006"	"0.48423"	"0.50745"	"0.57982"	"0.46835"	"0.92732"	"0.0401"	"58.51733"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"77"	"MLE"	"1.00088"	"0.45764"	"0.44281"	"0.45638"	"0.49449"	"0.48201"	"0.89527"	"0.055"	"48.40966"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"78"	"MLE"	"1.0409"	"0.42832"	"0.55179"	"0.5263"	"0.51673"	"0.35933"	"0.91885"	"0.04695"	"53.47103"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"79"	"MLE"	"1.06504"	"0.47948"	"0.4114"	"0.30401"	"0.47071"	"0.51278"	"0.88953"	"0.05851"	"46.42562"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"80"	"MLE"	"1.03618"	"0.46936"	"0.46065"	"0.38856"	"0.45336"	"0.55428"	"0.87399"	"0.05609"	"47.78123"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"81"	"MLE"	"0.99373"	"0.50973"	"0.51219"	"0.56287"	"0.44513"	"0.47767"	"0.8445"	"0.06206"	"44.5418"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"82"	"MLE"	"0.9869"	"0.6047"	"0.45871"	"0.48586"	"0.56917"	"0.43031"	"0.88196"	"0.05077"	"50.96759"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"83"	"MLE"	"0.9606"	"0.54993"	"0.59155"	"0.52148"	"0.51213"	"0.53534"	"0.85025"	"0.05326"	"49.43882"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"84"	"MLE"	"0.97128"	"0.45041"	"0.48438"	"0.60843"	"0.61014"	"0.48755"	"0.90432"	"0.05009"	"51.40044"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"85"	"MLE"	"0.99191"	"0.49113"	"0.52333"	"0.48662"	"0.52676"	"0.3779"	"0.86548"	"0.06113"	"45.02361"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"86"	"MLE"	"0.99445"	"0.45536"	"0.61578"	"0.53295"	"0.4546"	"0.47233"	"0.9122"	"0.0461"	"54.05533"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"87"	"MLE"	"1.04661"	"0.44266"	"0.46582"	"0.46219"	"0.46875"	"0.43598"	"0.89669"	"0.0533"	"49.41381"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"88"	"MLE"	"0.97308"	"0.41316"	"0.61134"	"0.43932"	"0.46375"	"0.53914"	"0.74204"	"0.07275"	"39.45506"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"89"	"MLE"	"1.02334"	"0.46409"	"0.40679"	"0.43836"	"0.54674"	"0.44267"	"0.92076"	"0.04552"	"54.46045"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"90"	"MLE"	"1.04277"	"0.4162"	"0.41961"	"0.4501"	"0.52221"	"0.48489"	"0.94067"	"0.03926"	"59.19634"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"91"	"MLE"	"0.99678"	"0.43738"	"0.49058"	"0.55018"	"0.52317"	"0.45128"	"0.90637"	"0.04899"	"52.11051"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"92"	"MLE"	"0.95955"	"0.46248"	"0.47728"	"0.6033"	"0.56822"	"0.45063"	"0.89943"	"0.04931"	"51.90516"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"93"	"MLE"	"1.00265"	"0.39566"	"0.52721"	"0.44838"	"0.50414"	"0.51553"	"0.86075"	"0.05854"	"46.41252"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"94"	"MLE"	"1.03986"	"0.54461"	"0.45491"	"0.39351"	"0.47922"	"0.42768"	"0.92072"	"0.04505"	"54.79453"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"95"	"MLE"	"1.00573"	"0.46289"	"0.43958"	"0.58471"	"0.53472"	"0.3812"	"0.92622"	"0.0459"	"54.19712"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"96"	"MLE"	"0.99832"	"0.54257"	"0.41863"	"0.52134"	"0.44622"	"0.56014"	"0.87211"	"0.05794"	"46.73942"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"97"	"MLE"	"0.99792"	"0.54503"	"0.51212"	"0.45879"	"0.4619"	"0.52177"	"0.90364"	"0.04702"	"53.42355"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"98"	"MLE"	"1.04546"	"0.37928"	"0.49043"	"0.43098"	"0.50285"	"0.54104"	"0.90094"	"0.05038"	"51.21508"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"99"	"MLE"	"0.99724"	"0.36117"	"0.48357"	"0.56882"	"0.45358"	"0.5558"	"0.89087"	"0.05588"	"47.89687"	NA
"stick"	"5"	"0.5"	"0.05"	"1"	"100"	"MLE"	"0.95881"	"0.53068"	"0.50636"	"0.5311"	"0.51157"	"0.49142"	"0.88078"	"0.05862"	"46.36733"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"1"	"MLE"	"1.12065"	"0.45065"	"0.34236"	"0.43587"	"0.49282"	"0.252"	"0.60897"	"0.10684"	"27.16041"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"2"	"MLE"	"0.98412"	"0.48678"	"0.43944"	"0.56537"	"0.46611"	"0.56113"	"0.75258"	"0.08588"	"34.14877"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"3"	"MLE"	"1.04204"	"0.49693"	"0.47035"	"0.52852"	"0.38098"	"0.41772"	"0.77236"	"0.08115"	"35.96005"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"4"	"MLE"	"1.05885"	"0.45274"	"0.56356"	"0.42369"	"0.34864"	"0.40416"	"0.71578"	"0.08336"	"35.09903"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"5"	"MLE"	"1.03064"	"0.49426"	"0.58636"	"0.53253"	"0.43991"	"0.42692"	"0.72599"	"0.07769"	"37.35674"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"6"	"MLE"	"1.06808"	"0.47343"	"0.52365"	"0.27787"	"0.47748"	"0.50749"	"0.81142"	"0.07033"	"40.54151"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"7"	"MLE"	"0.97649"	"0.38509"	"0.23154"	"0.4868"	"0.55195"	"0.56865"	"0.24734"	"0.11468"	"24.89355"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"8"	"MLE"	"1.04277"	"0.36168"	"0.57302"	"0.39323"	"0.47313"	"0.49842"	"0.75395"	"0.08604"	"34.08685"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"9"	"MLE"	"1.07812"	"0.41067"	"0.39516"	"0.39177"	"0.48202"	"0.46728"	"0.69932"	"0.10125"	"28.87829"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"10"	"MLE"	"1.09299"	"0.43389"	"0.50961"	"0.35767"	"0.4201"	"0.33631"	"0.7006"	"0.09624"	"30.50276"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"11"	"MLE"	"1.02022"	"0.46085"	"0.54694"	"0.50381"	"0.4186"	"0.32418"	"0.74282"	"0.07744"	"37.45614"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"12"	"MLE"	"1.02401"	"0.5252"	"0.5633"	"0.52834"	"0.40631"	"0.29847"	"0.82128"	"0.08156"	"35.80073"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"13"	"MLE"	"0.97172"	"0.29815"	"0.51585"	"0.48601"	"0.5041"	"0.6231"	"0.74912"	"0.072"	"39.7881"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"14"	"MLE"	"0.91225"	"0.5139"	"0.64362"	"0.46448"	"0.65917"	"0.68973"	"0.78718"	"0.06563"	"42.75247"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"15"	"MLE"	"0.95219"	"0.3364"	"0.51907"	"0.48232"	"0.53256"	"0.68232"	"0.74294"	"0.09104"	"32.28072"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"16"	"MLE"	"0.96323"	"0.39401"	"0.51539"	"0.62516"	"0.56005"	"0.56052"	"0.78909"	"0.0755"	"38.27045"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"17"	"MLE"	"1.04871"	"0.31509"	"0.55097"	"0.49836"	"0.51356"	"0.35658"	"0.69891"	"0.08213"	"35.57731"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"18"	"MLE"	"1.03651"	"0.59941"	"0.5069"	"0.44867"	"0.55687"	"0.48344"	"0.85367"	"0.0622"	"44.47268"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"19"	"MLE"	"1.14446"	"0.37228"	"0.51803"	"0.42104"	"0.32484"	"0.36469"	"0.55277"	"0.11578"	"24.58888"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"20"	"MLE"	"1.03532"	"0.39261"	"0.4613"	"0.43338"	"0.57552"	"0.5115"	"0.71279"	"0.08336"	"35.09963"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"21"	"MLE"	"0.99102"	"0.57109"	"0.45526"	"0.45184"	"0.60088"	"0.50137"	"0.7942"	"0.07322"	"39.25305"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"22"	"MLE"	"1.04326"	"0.44939"	"0.4175"	"0.49249"	"0.52967"	"0.4143"	"0.73919"	"0.07656"	"37.82481"	NA
"stick"	"5"	"0.5"	"0.08"	"1"	"23"	"MLE"	"1.05691"	"0.53052"	"0.41208"	"0.43358"	"0.45828"	"0.32392"	"0.78901"	"0.08178"	"35.71217"	NA
