"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.mut.1"	"u.hats.mut.2"	"u.hats.mut.3"	"u.hats.mut.4"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.mut.1"	"s.hats.mut.2"	"s.hats.mut.3"	"s.hats.mut.4"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.mut.1"	"w.hats.mut.2"	"w.hats.mut.3"	"w.hats.mut.4"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"add"	4	0.156766535888892	0.0607518706237897	0.0246092867551893	6.47741854971133	0.0303	0.02185	0.02026	0.02603	0.86483	0.05889	23.61146	-8.25956	0.131841611803894	0.16876	0.11764	0.09988	0.14109	0.82683	0.06665	21.62931	-12.53293	0.154681406176554	0.19168	0.13738	0.1257	0.16396	0.86381	0.05911	23.55088	-8.87491
"add"	4	0.108478312927764	0.0836432563955896	0.0854145363857387	1.46024965420833	0.11655	0.08682	0.09733	0.04095	0.54423	0.09477	15.99789	-8.24365	0.0987949732861506	0.14161	0.10491	0.10573	0.04293	0.50005	0.09926	15.25772	-9.80232	0.111835259071494	0.15637	0.11607	0.12386	0.05105	0.5339	0.09584	15.81851	-8.99992
"add"	4	0.215874173736665	0.0825045325327665	0.0402880040315322	5.23038011947394	0.03328	0.03845	0.05548	0.03394	0.85201	0.08164	18.38441	-5.43958	0.164040422252903	0.1335	0.14698	0.23412	0.14156	0.78952	0.09736	15.56664	-9.43869	0.200529829956443	0.16474	0.18916	0.27832	0.16991	0.84931	0.08238	18.24008	-6.20198
"add"	4	0.49638115898706	0.109245464904234	0.0850051917059076	6.54104082546137	0.07572	0.08526	0.10167	0.07737	0.96769	0.08067	18.57494	-2.27999	0.32161754780697	0.28498	0.31189	0.39771	0.29189	0.59577	0.28534	-1.63767	-19.31135	0.496280273030614	0.44063	0.49398	0.59899	0.45152	0.94848	0.10187	14.84255	-6.27361
"add"	4	0.40676149938954	0.202188408584334	0.177980718796582	2.62542298735251	0.14072	0.22565	0.18323	0.16232	0.62229	0.24909	0.5359	-1.82018	0.255465395703109	0.22761	0.36108	0.24019	0.19298	0.55673	0.26985	-0.74465	-9.6068	0.361144540019426	0.29948	0.48274	0.35705	0.30531	0.68331	0.22809	1.94546	-4.81087
"add"	4	0.227053521375638	0.188725836283993	0.283415789505376	1.02403061313784	0.30981	0.28069	0.20484	0.33832	0.65172	0.14297	9.41877	-8.45489	0.164513120769118	0.19579	0.17518	0.08013	0.20696	0.35253	0.19494	4.45828	-15.43692	0.200389327160338	0.22999	0.20832	0.11652	0.24672	0.51179	0.16927	6.71687	-13.70716
"add"	4	0.49591034098994	0.0352239819476381	0.346734814026099	2.32915007315494	0.33747	0.36348	0.34511	0.34087	0.60824	0.28497	-1.61694	-22.79618	0.323156844866541	0.31209	0.34955	0.32331	0.30767	0.76498	0.22072	2.47068	-28.62174	0.499398874064803	0.48293	0.53477	0.49856	0.48133	0.99777	0.0215	39.72987	-3.32611
"add"	4	0.396107425400987	0.158289682760369	0.0658931532526161	6.37897353962705	0.06	0.07288	0.07858	0.05211	0.92401	0.09942	15.23106	-7.09061	0.268149427242655	0.21733	0.30517	0.32999	0.22011	0.68135	0.20359	3.76312	-11.21027	0.384311897743503	0.34225	0.42768	0.46188	0.30543	0.9126	0.10662	14.11211	-7.82939
"add"	4	0.46987797531765	0.00291764049325138	0.349871582332414	2.16780151294391	0.35064	0.35026	0.35013	0.34845	0.60099	0.27184	-0.86233	-30.34561	0.310207199191104	0.31122	0.31133	0.31036	0.30792	0.80464	0.19021	4.85087	-34.35989	0.469926836205034	0.47127	0.47121	0.47019	0.46704	0.99995	0.00289	71.84619	-2.21821
"add"	4	0.169877404265571	0.192863648000639	0.144278121552587	1.32534646001653	0.14978	0.18243	0.21066	0.03424	0.43017	0.18188	5.56775	-9.69782	0.136504481688511	0.16572	0.19146	0.17667	0.01216	0.34321	0.19526	4.43163	-14.47594	0.158623008887038	0.17954	0.21149	0.21761	0.02585	0.40152	0.18639	5.17539	-11.89796
"add"	4	0.351033897418529	0.134827901492827	0.101855114426347	4.04712275244237	0.09907	0.08231	0.13497	0.09107	0.75814	0.1894	4.91895	-2.3093	0.256369476819724	0.26069	0.17659	0.35665	0.23155	0.79401	0.17479	6.20326	-6.17801	0.358389922644727	0.35179	0.27697	0.48393	0.32088	0.81611	0.16516	7.11084	-2.91944
"add"	4	0.213207363116089	0.167283620452508	0.0676658980003	3.63217748435239	0.03992	0.0648	0.09714	0.06879	0.76583	0.11001	13.61243	-1.32142	0.173724546676431	0.09436	0.16601	0.26468	0.16985	0.73864	0.11622	12.73341	-3.86902	0.222456826644834	0.12692	0.21283	0.32627	0.22381	0.78765	0.10476	14.3948	-1.6012
"add"	4	0.248077607701998	0.0011747230309993	0.322972203432295	1.19131633346979	0.32262	0.32356	0.32359	0.32212	0.67472	0.12937	11.01771	-31.14565	0.191799098656141	0.19149	0.19218	0.19235	0.19118	0.91884	0.06462	22.1237	-45.03324	0.247839133497124	0.24747	0.24835	0.24849	0.24705	0.99997	0.00118	86.18774	-2.20907
"add"	4	0.193905582395382	0.0931195378070697	0.27174997258355	1.05596412164402	0.31506	0.28813	0.31202	0.17179	0.47858	0.14606	9.07722	-6.70682	0.155803801632268	0.18588	0.16774	0.20209	0.06751	0.91062	0.06047	23.18622	-4.19668	0.190975786577029	0.22793	0.20498	0.23902	0.09196	0.88883	0.06744	21.44112	-2.42591
"add"	4	0.184677493933123	0.0705016145366244	0.130088861551562	1.64175025141423	0.16799	0.11591	0.10778	0.12867	0.82795	0.07869	18.97228	-2.93006	0.151940218543837	0.21036	0.13652	0.12597	0.13491	0.89981	0.06005	23.29804	-8.4991	0.182188158700449	0.24327	0.16275	0.15061	0.17212	0.89354	0.0619	22.81227	-5.66559
"add"	4	0.074370497779455	0.028790382668376	0.18821211010318	0.461585416589205	0.19581	0.15715	0.20607	0.19382	0.80881	0.02782	35.61156	-7.08946	0.0615544362993485	0.06331	0.04359	0.07099	0.06833	0.61663	0.03939	30.04582	-11.42863	0.0669744957052486	0.06893	0.04926	0.07636	0.07335	0.69423	0.03518	31.8553	-10.13587
"add"	4	0.36462442931952	0.205474546353798	0.0455259530481469	9.12973941206311	0.05287	0.05406	0.03908	0.03609	0.89744	0.12919	11.04089	-5.44866	0.278285995401988	0.34048	0.32829	0.21856	0.22581	0.74391	0.20414	3.72033	-13.55898	0.392447228193236	0.45933	0.46578	0.33232	0.31236	0.89371	0.13151	10.75555	-6.62811
"add"	4	0.0614113949704915	0.0589858877938241	0.034530256067626	2.22753763089569	0.03001	0.02477	0.0395	0.04384	0.67115	0.04528	27.81568	-2.97409	0.0658912485168722	0.05494	0.04608	0.07779	0.08476	0.64285	0.04719	27.15513	-4.12503	0.072868202804916	0.06242	0.05174	0.08433	0.09299	0.66744	0.04553	27.72586	-3.33989
"add"	4	0.338932327006478	0.0879546620999463	0.079567232078669	4.71803448556023	0.09003	0.0865	0.07232	0.06941	0.94724	0.07033	20.77035	-1.98218	0.24118484395804	0.28039	0.25869	0.22071	0.20494	0.78276	0.1427	9.44918	-8.90537	0.336414138304257	0.3841	0.36508	0.30597	0.29051	0.95333	0.06614	21.75234	-1.86331
"add"	4	0.476753778627608	0.143106880539563	0.0863615831854142	6.56758455510485	0.07208	0.09195	0.08186	0.09956	0.89118	0.17021	6.62826	-2.55347	0.337936268482488	0.26855	0.37268	0.29219	0.41831	0.83862	0.20728	3.4758	-16.35949	0.509513140871533	0.42127	0.54682	0.4738	0.59616	0.92361	0.14261	9.45889	-5.73265
"add"	4	0.346341385424603	0.206725139985792	0.0871606116082749	4.93207130522449	0.05303	0.10466	0.09246	0.09849	0.85026	0.15437	8.19092	-3.89386	0.270414150933219	0.17684	0.33357	0.29031	0.28092	0.8635	0.14739	8.93192	-7.33722	0.383327463718397	0.23643	0.46348	0.40806	0.42535	0.89678	0.12817	11.1674	-3.83321
"add"	4	0.398167193238623	0.189939719391987	0.095408925846737	4.24062711138276	0.10027	0.12521	0.09861	0.05754	0.76865	0.18087	5.65625	-5.78196	0.258283929815511	0.28415	0.35312	0.28363	0.11224	0.55091	0.252	0.3499	-12.05223	0.357431799841225	0.38075	0.47523	0.37698	0.19677	0.74923	0.18831	5.0114	-6.89867
"add"	4	0.477063897415064	0.00756822037510574	0.352302489456133	2.18617079686383	0.35417	0.35343	0.35075	0.35085	0.61191	0.27099	-0.81202	-31.39939	0.313098319252081	0.31583	0.31272	0.31147	0.31237	0.78825	0.20017	4.03456	-35.18029	0.476257119661123	0.47996	0.47699	0.47372	0.47436	0.99965	0.00814	55.26305	-5.39953
"add"	4	0.448123423417565	0.0829801766667515	0.337079335906894	2.29828617627479	0.33583	0.31745	0.32696	0.36807	0.3926	0.38487	-6.42543	-16.54942	0.325056462295095	0.31921	0.29388	0.32155	0.36559	0.94101	0.11995	12.22852	-9.26643	0.489434918562938	0.48369	0.44902	0.47635	0.54868	0.92635	0.13402	10.45332	-2.55201
"add"	4	0.137571141740773	0.0103184834588319	0.0164026906856051	8.56402187278314	0.01689	0.0157	0.01661	0.01642	0.99557	0.00837	54.81866	-4.56315	0.117425682579243	0.12128	0.11223	0.11836	0.11783	0.96825	0.02243	39.0573	-14.75078	0.137423383932363	0.14154	0.13147	0.13906	0.13762	0.99667	0.00727	57.08518	-3.19728
"add"	4	0.35739295828389	0.077479486586526	0.123611146204634	3.23680112997655	0.12495	0.15096	0.10317	0.11536	0.96375	0.05798	23.85963	-2.11004	0.243866868121665	0.2492	0.30877	0.19083	0.22666	0.63249	0.1846	5.3299	-18.70629	0.338846232583635	0.34307	0.42055	0.27635	0.31541	0.92077	0.08571	17.60518	-8.1179
"add"	4	0.303845745604485	0.222245606477372	0.130107588716804	2.79647240551439	0.0719	0.18213	0.12935	0.13705	0.64619	0.23538	1.44165	-8.9412	0.241639016271051	0.07621	0.38968	0.21703	0.28363	0.50895	0.2773	-1.18065	-17.94058	0.310961903525974	0.14291	0.46095	0.29995	0.34003	0.62375	0.24273	0.9497	-12.04137
"add"	4	0.249742226640228	0.0705523845390417	0.3227573271468	1.25625344042211	0.31939	0.38217	0.28835	0.30112	0.55742	0.16083	7.53561	-13.26951	0.19740263805548	0.20597	0.24326	0.16712	0.17327	0.88578	0.0817	18.37184	-4.44863	0.25851963709084	0.26576	0.31716	0.22106	0.23009	0.949	0.0546	24.82129	-2.29121
"add"	4	0.454956511815544	0.0755771232070401	0.097595914422361	5.16691363856115	0.099	0.10025	0.09665	0.09448	0.94923	0.09272	16.34744	-1.37044	0.298066860098037	0.30436	0.30466	0.29651	0.28674	0.77191	0.19653	4.3283	-15.62111	0.44336350347465	0.44977	0.45461	0.44048	0.42859	0.96599	0.07589	19.55306	-2.36044
"add"	4	0.144162505900022	0.0825430150725879	0.0656776166175347	2.55528090339243	0.07726	0.05429	0.06278	0.06839	0.76561	0.07983	18.7418	-2.73598	0.129421166510404	0.15088	0.09708	0.12729	0.14243	0.83648	0.06668	21.62191	-4.73291	0.153467432512396	0.18016	0.12285	0.14808	0.16279	0.80738	0.07237	20.31184	-3.24001
"add"	4	0.229787071014289	0.14397360663861	0.183963162073661	1.68532865949111	0.21519	0.20645	0.13947	0.17475	0.75257	0.12972	10.97531	-2.27187	0.193137075979675	0.22953	0.23128	0.14908	0.16266	0.80609	0.11483	12.92524	-7.35462	0.245351372280876	0.28912	0.284	0.1875	0.22079	0.83755	0.10511	14.34156	-4.23745
"add"	4	0.0550221190205775	0.0486724097281694	0.229669388056588	0.311156686499203	0.22254	0.29385	0.29092	0.11137	0.58501	0.03859	30.37256	-8.37344	0.048619144072779	0.04399	0.06298	0.05798	0.02953	0.39178	0.04672	27.31424	-10.04258	0.0519753536939302	0.04732	0.06708	0.06268	0.03082	0.44707	0.04455	28.07668	-9.56648
"add"	4	0.385224420682061	0.112887261144351	0.0897305200429775	4.67869473439373	0.08358	0.09359	0.09957	0.08218	0.90623	0.10768	13.95519	-3.40094	0.262581109638461	0.23447	0.27184	0.30831	0.23571	0.64585	0.20925	3.32456	-14.06713	0.37260741443053	0.34285	0.38847	0.4209	0.33821	0.88656	0.11843	12.43181	-5.72091
"add"	4	0.271810759813525	0.0399775747209787	0.0733910994158042	4.14832274907998	0.07034	0.07852	0.07041	0.07429	0.9495	0.05842	23.73855	-7.4509	0.209181348093032	0.19847	0.22369	0.19667	0.2179	0.93138	0.0681	21.28653	-10.01994	0.276108631878021	0.26393	0.29561	0.26314	0.28176	0.97795	0.0386	30.36936	-4.98588
"add"	4	0.376364230609033	0.176774773804937	0.142103475756853	3.60038734209227	0.11675	0.15843	0.14106	0.15218	0.80562	0.19647	4.33296	-7.58646	0.296397605966296	0.21516	0.30233	0.32577	0.34232	0.80747	0.19553	4.40956	-8.87859	0.427588267579977	0.33311	0.46369	0.44301	0.47054	0.8759	0.15698	7.92289	-7.0739
"add"	4	0.156445887754671	0.124813723843545	0.263788155468184	0.858260269838729	0.40706	0.21105	0.32727	0.10978	0.46758	0.15857	7.76151	-3.73118	0.137331893820788	0.23852	0.08605	0.22471	4e-05	0.68064	0.12281	11.85051	-7.75154	0.159020716701199	0.26815	0.10635	0.24289	0.01869	0.68595	0.12179	11.98464	-6.0257
"add"	4	0.158594236068893	0.197963140264619	0.300284197171348	0.958458056803077	0.16741	0.40921	0.34265	0.28186	0.48671	0.17478	6.20424	-3.00898	0.16237678502184	0.06655	0.27756	0.18242	0.12298	0.69735	0.13421	10.4304	-6.60735	0.195494889575932	0.08615	0.31443	0.22267	0.15873	0.70171	0.13324	10.54653	-5.44574
"add"	4	0.498518482164945	0.0423599361092784	0.355961680773489	2.26778018603668	0.34956	0.36804	0.36229	0.34396	0.58313	0.29314	-2.06942	-27.22083	0.322189573185843	0.32184	0.34868	0.32699	0.29125	0.77548	0.21513	2.88114	-20.77254	0.496730117445328	0.49122	0.52876	0.50596	0.46098	0.99163	0.04154	29.19578	-3.83682
"add"	4	0.312352507491596	0.0321964808972552	0.0422676975158491	7.8775381336727	0.04178	0.04293	0.04339	0.04098	0.98328	0.03759	30.79183	-1.20632	0.230906067359634	0.22912	0.2342	0.23683	0.22348	0.86309	0.10758	13.96936	-17.33739	0.314600919446001	0.31123	0.31938	0.32289	0.30491	0.98549	0.03503	31.92293	-1.39504
"add"	4	0.0965034937602468	0.172129394311924	0.103575961829702	0.652146809379757	-0.14136	0.11135	0.21409	0.23023	0.05949	0.19704	4.28686	-13.97703	0.0478588261477758	-0.01466	0.03557	0.08962	0.0809	0.14302	0.18808	5.03097	-16.93298	0.0522236456127931	-0.02826	0.04048	0.10105	0.09563	0.14206	0.18819	5.02203	-16.21309
"add"	4	0.244511802762281	0.12516927998513	0.0743372380864531	3.73076926692814	0.0842	0.07358	0.07881	0.06075	0.73594	0.13502	10.33383	-5.13689	0.194333556749063	0.22905	0.18846	0.21842	0.1414	0.60359	0.16543	7.08383	-9.55905	0.25107004187165	0.2874	0.24759	0.27109	0.1982	0.72415	0.138	9.98452	-6.22159
"add"	4	0.147318320837803	0.0545950524392538	0.287115818826776	0.815151088531162	0.26929	0.27765	0.29044	0.31107	0.57089	0.10163	14.87931	-9.84342	0.132559963347662	0.13133	0.13156	0.12517	0.14218	0.9338	0.03992	29.83192	-4.97832	0.157833272533643	0.15324	0.15461	0.15271	0.17078	0.9215	0.04347	28.46818	-2.8364
"add"	4	0.335587017354555	0.208213465928566	0.313121823042773	1.59000799699881	0.26876	0.38971	0.29661	0.2974	0.43715	0.32662	-3.79962	-6.85256	0.25237197266969	0.14344	0.35011	0.18528	0.33066	0.51545	0.30305	-2.60126	-10.72886	0.333455778962373	0.21683	0.44368	0.27432	0.39899	0.58829	0.27935	-1.29812	-8.78283
"add"	4	0.206921001535375	0.0970906500006095	0.0846296805252212	2.70851036571224	0.0756	0.06961	0.10164	0.09167	0.90213	0.06086	23.08383	-4.17084	0.164557574284833	0.14055	0.13359	0.1966	0.1875	0.76548	0.09421	16.09237	-11.96026	0.204785432034679	0.17999	0.16748	0.24566	0.22601	0.88466	0.06607	21.76943	-6.99513
"add"	4	0.0573211496463046	0.029971212381497	0.137966649413906	0.476569776299857	0.12225	0.13991	0.135	0.15471	0.68431	0.03178	33.47931	-1.36846	0.0507673214148061	0.04451	0.05242	0.04693	0.05921	0.75997	0.02771	35.67145	-3.76632	0.0543913460996326	0.04782	0.05586	0.05108	0.0628	0.75541	0.02797	35.5208	-2.98187
"add"	4	0.145520519220736	0.187487126328051	0.255378742411276	0.840771399273446	0.23003	0.12086	0.37052	0.3001	0.53212	0.10197	14.82606	-7.67654	0.121853722098085	0.09901	0.07924	0.17635	0.13282	-0.08901	0.15557	8.06755	-13.99716	0.145475920870976	0.11785	0.09408	0.21046	0.15951	0.18819	0.13432	10.41768	-11.1338
"add"	4	0.231850695365574	0.190256282163318	0.30434238268494	1.3488898858125	0.41211	0.25374	0.19583	0.35569	0.37604	0.27974	-1.32058	-5.86915	0.213720655681327	0.23399	0.19531	0.19956	0.22602	0.60624	0.22222	2.36215	-9.07087	0.277893212865446	0.33365	0.23874	0.23843	0.30075	0.62476	0.21693	2.74761	-6.98531
"add"	4	0.4130036161514	0.243537729314994	0.404754300174473	1.74731396235244	0.46334	0.48144	0.4291	0.24514	0.1089	0.42409	-7.97812	-2.77444	0.279497013599091	0.27182	0.28764	0.34239	0.21612	0.68223	0.25325	0.27085	-7.57823	0.401965763007685	0.42241	0.44288	0.45911	0.28347	0.72416	0.23595	1.40306	-3.73383
"add"	4	0.477443293679971	0.0517462274874561	0.354945619612485	2.24071946428125	0.3575	0.33982	0.36247	0.35999	0.53783	0.31719	-3.33105	-37.69731	0.323655659726064	0.32501	0.30566	0.32562	0.33834	0.86773	0.16969	6.67787	-37.13063	0.493922349845491	0.49636	0.46736	0.50175	0.51022	0.99042	0.04567	27.67874	-3.09101
"add"	4	0.423514518956654	0.0338584789424203	0.343829608097998	1.96496805239963	0.35907	0.34732	0.32095	0.34797	0.60933	0.2404	1.10405	-24.37943	0.286186381377733	0.30082	0.29332	0.26494	0.28566	0.81836	0.16392	7.23104	-25.40626	0.420659991037724	0.44186	0.42917	0.38927	0.42234	0.99558	0.02558	36.9513	-3.8751
"add"	4	0.34561085436726	0.0272092559025623	0.341313726530508	1.59985316961101	0.34131	0.3463	0.3449	0.33274	0.62014	0.19127	4.76201	-27.66061	0.24555723025486	0.24285	0.24878	0.24839	0.24221	0.85459	0.11834	12.44416	-18.51251	0.342317564138841	0.34003	0.34713	0.34609	0.33602	0.99395	0.02414	37.88009	-1.71702
"add"	4	0.0852758499095216	0.0937611408298835	0.0427123512331371	1.84402553909666	0.05853	0.01328	0.04774	0.0513	0.35905	0.09111	16.62809	-10.22466	0.0667722161263792	0.08796	0.02967	0.07298	0.07648	0.33496	0.09281	16.33289	-9.29001	0.07380693814249	0.09956	0.02712	0.08164	0.08691	0.35495	0.0914	16.57707	-9.7523
"add"	4	0.191871251852717	0.0830934551777318	0.0439899708706445	4.62515559485659	0.04731	0.03681	0.0501	0.04175	0.85301	0.07087	20.64795	-5.40887	0.1557034339319	0.16813	0.11737	0.18596	0.15134	0.76396	0.0898	16.85883	-8.83351	0.191769125622575	0.20625	0.1568	0.22104	0.18298	0.8482	0.07202	20.39029	-6.0338
"add"	4	0.0647760633612052	0.0427381618064828	0.0803210762951271	0.943971571274093	0.04046	0.08714	0.08736	0.10632	0.73703	0.04168	29.13933	-3.76612	0.0627660900389334	0.03333	0.06897	0.06773	0.08103	0.76248	0.03962	29.95361	-5.34451	0.0681112048057311	0.03527	0.0744	0.07382	0.08897	0.76003	0.03982	29.87148	-4.51636
"add"	4	0.490460539446212	0.0402863335330039	0.0531129003741909	9.67298205522673	0.05372	0.05046	0.05296	0.05531	0.98676	0.05097	25.91988	-3.75506	0.315329381031352	0.3123	0.30468	0.31206	0.33227	0.75866	0.2176	2.6983	-28.78428	0.478939523554898	0.48282	0.45626	0.47689	0.49978	0.98704	0.05043	26.09324	-5.6899
"add"	4	0.214238759339787	0.216262390313204	0.283267138531798	1.22747426304606	0.15616	0.41751	0.31235	0.24706	0.22301	0.27135	-0.83367	-12.72124	0.175331885894662	0.11389	0.24799	0.17654	0.1629	0.38004	0.24239	0.97258	-10.56839	0.226111881110919	0.1423	0.32288	0.23117	0.20809	0.42407	0.23362	1.56184	-10.05078
"add"	4	0.0987649602582678	0.137534763896838	0.11736746969558	0.710309081808514	0.18579	0.05416	0.15155	0.07798	0.28134	0.11101	13.46661	-13.88263	0.0662503822201005	0.12244	0.05263	0.07105	0.01889	0.19854	0.11724	12.59417	-17.1041	0.0715743100398691	0.12757	0.05119	0.08013	0.02741	0.23566	0.11449	12.97354	-15.14354
"add"	4	0.261444100236986	0.131062731554266	0.153747033824284	2.02014104931802	0.14259	0.17277	0.13422	0.16541	0.79385	0.11256	13.24465	-2.60942	0.194659669709153	0.17091	0.21311	0.1661	0.22852	0.78264	0.11558	12.82121	-6.39109	0.252601266386887	0.2288	0.28049	0.21723	0.2839	0.85403	0.09472	16.00644	-3.56988
"add"	4	0.113810522970743	0.155976733600255	0.0931333444644198	1.84356804681941	0.15779	0.09536	0.03118	0.08821	0.7159	0.10829	13.86355	-3.13185	0.136332880118912	0.25791	0.13449	0.0248	0.12813	0.76488	0.09852	15.37749	-8.63518	0.154772642987424	0.27565	0.15628	0.04159	0.14557	0.75495	0.10058	15.04644	-5.25611
"add"	4	0.326966565323528	0.194906658842228	0.265060168814032	1.88551581077373	0.16305	0.24655	0.35343	0.29721	0.66598	0.23189	1.6809	-2.69522	0.265442125681012	0.13556	0.24869	0.37491	0.30262	0.7867	0.18531	5.26891	-8.43107	0.361469015578024	0.20359	0.34277	0.49584	0.40367	0.82618	0.16728	6.90637	-4.33636
"add"	4	0.493654004321434	0.143219660152681	0.343315419153643	2.29437067059735	0.36585	0.36402	0.33942	0.30397	0.58283	0.29954	-2.41471	-7.88109	0.319242609334849	0.32152	0.34416	0.37432	0.23698	0.70187	0.25322	0.27297	-14.28451	0.487223365763027	0.50646	0.52329	0.53445	0.38469	0.93059	0.12219	11.93239	-7.077
"add"	4	0.0911409199587069	0.180776046589017	0.225225118044036	0.733146249985442	0.19038	0.29562	0.24734	0.16756	0.11175	0.18225	5.53513	-3.31997	0.101879228794702	0.07999	0.1329	0.13139	0.06324	0.36354	0.15427	8.20172	-7.43235	0.11734549311353	0.09288	0.1557	0.14331	0.0775	0.32346	0.15905	7.71323	-5.7814
"add"	4	0.314740594371688	0.0902780100586824	0.0366420111444753	8.59410203686909	0.03959	0.03997	0.03619	0.03081	0.95098	0.06026	23.24149	-0.96342	0.22042849346938	0.23881	0.24418	0.21503	0.18369	0.78875	0.12511	11.5545	-12.71251	0.299237272509608	0.32346	0.32725	0.29487	0.25138	0.94717	0.06256	22.64201	-1.8165
"add"	4	0.0983222728711553	0.18759632227011	0.0281833250576016	2.88831999529768	-0.00057	0.08319	0.00436	0.02576	0.26588	0.16191	7.42876	-15.10784	0.0774385178490943	-0.0069	0.21943	0.01587	0.08136	0.2506	0.16358	7.26399	-15.59768	0.0802609567992298	-0.00241	0.23288	0.01391	0.07666	0.26431	0.16208	7.41171	-15.15432
"add"	4	0.432202305644751	0.0448632381740026	0.355021765182157	1.93043034679812	0.34154	0.33637	0.3801	0.36208	0.6162	0.24237	0.97393	-28.64838	0.289145319227548	0.27005	0.27722	0.31677	0.29254	0.81721	0.16726	6.90795	-26.80246	0.424827493114074	0.40183	0.40423	0.4623	0.43095	0.99271	0.0334	32.68185	-2.10991
"add"	4	0.224001561361365	0.197569420444779	0.056739364952465	3.95253492380578	0.06339	0.04708	0.09388	0.02261	0.51901	0.20813	3.41063	-3.11164	0.172070987754388	0.19657	0.12393	0.29188	0.07592	0.68895	0.16737	6.8978	-2.32268	0.209086357850578	0.23392	0.16693	0.3494	0.0861	0.57601	0.19541	4.41984	-2.70187
"add"	4	0.330095359310508	0.0373084851889871	0.33515474989712	1.56713645004529	0.3468	0.33252	0.34107	0.32022	0.62244	0.1867	5.14911	-25.66617	0.240128001757587	0.24583	0.23236	0.24964	0.23268	0.87447	0.10765	13.95875	-23.03834	0.331527347878386	0.34183	0.32351	0.34187	0.3189	0.99418	0.02319	38.52465	-6.32094
"add"	4	0.0925705415545963	0.096941398747731	0.0405960222136378	2.41583011543146	0.03676	0.02088	0.04706	0.05768	0.41393	0.11411	13.02626	-10.7135	0.0837055591712043	0.06121	0.05412	0.10298	0.11651	0.38787	0.11662	12.67822	-10.87627	0.0930002108506004	0.07854	0.05242	0.10985	0.13119	0.41069	0.11443	12.9822	-10.71942
"add"	4	0.320253976737149	0.18919355107937	0.147049092517728	2.36881276277722	0.18906	0.13644	0.12183	0.14087	0.66385	0.1858	5.22612	-6.13304	0.212125558254117	0.27831	0.16932	0.16461	0.23627	0.42186	0.24367	0.88802	-12.96345	0.281909448728754	0.36696	0.24606	0.22614	0.28848	0.61135	0.19979	4.06499	-9.02213
"add"	4	0.313089272065554	0.198500764847267	0.0773865547438012	4.5829646808412	0.04608	0.09794	0.06713	0.0984	0.66202	0.20911	3.33494	-2.91056	0.231954597754993	0.14724	0.30373	0.17338	0.30347	0.64514	0.21427	2.94504	-5.88338	0.318714479797901	0.19292	0.40775	0.26512	0.40906	0.69088	0.19999	4.04894	-3.59277
"add"	4	0.131112680619117	0.233986323175486	0.108693712401322	1.01486373007654	0.19882	0.23766	-0.10706	0.10535	0.60824	0.1344	10.40787	-9.59245	0.104638583995176	0.17253	0.22054	-0.0993	0.12477	0.52198	0.14846	8.81588	-15.46902	0.104990498829081	0.17889	0.22247	-0.09621	0.11482	0.58948	0.13758	10.03371	-12.45183
"add"	4	0.0938282567076385	0.178378754877485	0.220271454496709	0.705565089363263	-0.03512	0.41215	0.24421	0.25984	0.28113	0.1767	6.02941	-4.55714	0.0969641843611242	-0.02788	0.22789	0.09016	0.09768	0.53749	0.14174	9.55751	-4.22069	0.110745052708405	-0.02541	0.24105	0.10978	0.11757	0.50265	0.14698	8.97645	-3.94616
"add"	4	0.116801004554145	0.00522502040257677	0.020159403379365	5.9992866890079	0.0194	0.0201	0.02065	0.02049	0.99879	0.00376	67.65041	-5.30416	0.102711146866026	0.09845	0.10255	0.10548	0.10437	0.97165	0.01816	42.43159	-35.53045	0.117745650418975	0.11323	0.11744	0.12064	0.11967	0.99903	0.00335	69.46258	-6.12782
"add"	4	0.279051875486039	0.119650416250806	0.110169093287847	2.78728611586437	0.10945	0.07838	0.15833	0.09451	0.88456	0.09232	16.41729	-5.07194	0.205357233403075	0.20944	0.12544	0.31325	0.17329	0.70515	0.14754	8.91574	-12.55214	0.26624905840064	0.26681	0.17821	0.39335	0.22663	0.85876	0.10211	14.80358	-7.21174
"add"	4	0.162483599234838	0.0712948152213357	0.0499318076160268	3.40980272484491	0.04718	0.06077	0.04251	0.04927	0.88819	0.05146	25.768	-3.47986	0.133558443342392	0.12199	0.16296	0.11509	0.13419	0.81682	0.06587	21.8191	-7.88179	0.159420508995215	0.14916	0.19421	0.13613	0.15818	0.88255	0.05274	25.37433	-4.55202
"add"	4	0.388261771877296	0.191050454275683	0.204382321427037	2.23278723961431	0.20602	0.15813	0.1983	0.25508	0.85021	0.11353	13.10752	-2.90742	0.241432221741618	0.22873	0.18844	0.23793	0.31063	0.16643	0.26783	-0.62448	-13.06761	0.342262619675073	0.33242	0.26367	0.3358	0.43716	0.68943	0.16348	7.27398	-6.74006
